財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
1832,2019/03,37054000000,21140000000,21138000000,17119000000,-,-,1096.33,57.1
1833,2019/03,297690000000,168400000000,132349000000,103250000000,8075000000,7122000000,4338.28,56.6
1835,2019/03,135291403000,83719176000,77826429000,76559670000,-,-,2397.44,61
1840,2019/10,21179815000,12417280000,12567938000,1182546000,-,-,496.74,58.6
1841,2019/03,14537000000,10673235000,10618967000,10382242000,515984000,14500000,3018.66,73.4
1844,2019/07,8215000000,3865945000,3822369000,406929000,1150659000,1868397000,257.67,46.5
1847,2019/03,58669000000,19797000000,19265000000,14761000000,1462000000,1915000000,2727.34,33.7
1848,2019/03,21911000000,7766000000,7807000000,4052000000,534000000,799000000,438.24,35.4
1850,2019/03,36840000000,9986000000,9931000000,6232000000,6522000000,983000000,346.36,27.1
1852,2019/03,102000000000,37466000000,34248000000,23616000000,2790000000,8253000000,4624.02,36.6
1853,2019/03,26487000000,11912000000,11874000000,10036000000,900000000,-,363.73,45
1860,2019/03,667722000000,269193000000,195182000000,155875000000,29451000000,27573000000,868.13,39.9
1861,2019/03,353718000000,134883000000,132481000000,77642000000,3030000000,9819000000,2894.39,38.1
1865,2019/03,110263000000,67409000000,66933000000,41597000000,-,-,1235.32,61.1
1866,2019/03,58423604000,33660921000,31257499000,20677577000,-,-,5273.78,56.8
1867,2019/03,44256802000,20367994000,20578644000,10067992000,2734455000,933040000,6141.93,45.9
1869,2019/03,89780000000,49759000000,39500000000,37031000000,1318000000,1814000000,1962.84,55.2
1870,2019/03,106496000000,48750000000,53761000000,40285000000,17829000000,5907000000,1123.08,45.8
1871,2019/03,90196000000,35441000000,33402000000,21318000000,6674000000,3590000000,757,39.3
1873,2019/10,42819000000,22824000000,22687000000,18812000000,1534000000,3131000000,491.85,52.7
1878,2019/03,859772000000,302298000000,305988000000,297952000000,-,72300000000,4123.29,35.3
1879,2019/03,105665000000,63879000000,63845000000,57338000000,-,-,1092.68,60.5
1881,2019/03,521758000000,343620000000,315483000000,284050000000,223000000,1482000000,2811.26,64.2
1882,2019/03,89813000000,40537000000,37110000000,22932000000,3303000000,4450000000,7777.97,43.9
1883,2019/03,290007000000,207749000000,200720000000,162557000000,-,-,2386.54,71.1
1884,2019/03,151341000000,81003000000,78763000000,53606000000,1000000000,8700000000,9200.52,53.4
1885,2019/03,202514000000,68845000000,62423000000,27390000000,13997000000,14254000000,3263.95,33.7
1887,2019/05,129212000000,64296000000,62843000000,41865000000,1618000000,6395000000,735.2,49.5
1888,2019/03,81632000000,28730000000,26788000000,12501000000,4065000000,1090000000,2146.12,34.1
1890,2019/03,140419000000,52966000000,49321000000,29363000000,8879000000,3515000000,549.47,36.8
1892,2019/03,41127000000,12726000000,13158000000,7890000000,2851000000,2980000000,6224.71,31.2
1893,2019/03,383839000000,126573000000,117597000000,69143000000,28528000000,10962000000,443.36,33
1897,2019/12,22977000000,19573000000,17882000000,16765000000,-,-,7031.46,83.7
1898,2019/03,70906000000,31543000000,32529000000,30026000000,1739000000,665000000,780.74,44.5
1899,2019/12,139546000000,68134000000,66697000000,56118000000,6330000000,1759000000,7639.01,48.4
1904,2019/03,45475000000,22953359000,22033204000,12151379000,270000000,-,3513.47,50.5
1905,2019/03,16766000000,11636846000,11281290000,7661208000,-,-,1668.33,67.5
1906,2019/03,17999000000,5135000000,5712000000,-347000000,3744000000,2314000000,274.03,28.5
1909,2019/03,28056178000,12550500000,12182258000,7977239000,1250000000,450000000,1772.37,44.7
1911,2019/03,970976000000,353489000000,294088000000,241427000000,61506000000,102269000000,1755.06,32.8
1914,2019/03,31778000000,23598432000,22730609000,12852731000,-,-,877.17,74.3
1921,2019/03,54878000000,31351457000,28688473000,24375800000,315590000,2987080000,791.95,57.1
1925,2019/03,4334037000000,1643717000000,1530968000000,1066705000000,97631000000,350573000000,2404.32,36.8
1926,2019/03,96745000000,62747000000,62694000000,53009000000,870000000,-,1209.45,64.9
1928,2019/01,2413035000000,1196923000000,1150888000000,700949000000,239472000000,94006000000,1718.82,49
1929,2019/03,49048000000,24676000000,24515000000,17496000000,274000000,552000000,588.31,50
1930,2019/03,49945000000,33369000000,33203000000,27776000000,-,-,1430.5,66.8
1934,2019/03,195444000000,115608000000,116889000000,101642000000,3126000000,6460000000,1616.11,59.1
1938,2019/03,76880845000,49266070000,46704960000,42411590000,-,-,1958.77,64.1
1939,2019/03,91442000000,46475000000,46334000000,39322000000,380000000,11647000000,5926.33,50.8
1941,2019/03,267181000000,218036000000,204801000000,206037000000,1517000000,8000000,3855.66,80.2
1942,2019/03,459854000000,245954000000,227343000000,211314000000,6953000000,8503000000,1167.3,51.8
1944,2019/03,634064000000,450265000000,417646000000,363104000000,15540000000,-,2070.1,70.8
1945,2019/03,85755000000,61455000000,59302000000,54723000000,149000000,534000000,1812.09,71.7
1946,2019/03,263458000000,102132000000,99437000000,86455000000,12554000000,19559000000,5463.3,38.8
1948,2019/03,29808000000,16524000000,16394000000,13861000000,750000000,-,9278.62,55.2
1949,2019/03,130157000000,71444000000,60970000000,48464000000,1919000000,1091000000,1926.18,52.7
1950,2019/03,252947000000,167027000000,142332000000,126070000000,100000000,-,2528.62,61.5
1951,2019/03,416483000000,267811000000,252870000000,204647000000,13069000000,4659000000,2343.42,63.4
1952,2019/03,102025000000,43064000000,34853000000,25641000000,12652000000,328000000,1836.45,42
1954,2019/06,113175000000,60205000000,61003000000,47864000000,-,17639000000,3767.47,52.2
1959,2019/03,357271000000,182176000000,184965000000,159401000000,1990000000,13660000000,2534.46,50.5
1960,2019/03,46541177000,29974472000,28675146000,27555549000,40000000,496000000,1737.59,64.3
1961,2019/03,195321000000,89772000000,81836000000,73250000000,6874000000,5220000000,1502.51,45.8
1963,2019/03,708855000000,410350000000,418526000000,376145000000,614000000,3949000000,1622.05,57.7
1964,2019/03,42731000000,20955000000,19118000000,11649000000,3807000000,1188000000,2718.42,48.9
1965,2019/03,62877000000,36910000000,33179000000,28590000000,-,140000000,1666.06,58.7
1966,2019/03,30765144000,11189271000,12603132000,8984274000,3100000000,-,1725.38,35.5
1967,2019/03,38191015000,27210255000,25378630000,15892603000,-,362475000,1038.46,71.1
1968,2019/03,107995000000,63363000000,61610000000,55179000000,-,5036000000,3333.63,58
1969,2019/03,279743000000,126208000000,111087000000,94659000000,6613000000,-,1704.3,43.6
1971,2019/03,8814062000,3452564000,3452564000,2213329000,1650000000,1360380000,1467.88,39.2
1972,2019/03,33134000000,18014000000,15916000000,13882000000,1000000000,-,4671.64,54.4
1973,2019/03,216171000000,107608000000,109022000000,79520000000,2284000000,3896000000,2113.18,48.5
1975,2019/03,80887000000,30062000000,26208000000,19372000000,3800000000,1800000000,4707.69,37.2
1976,2019/03,66533000000,48716000000,46396000000,40914000000,310000000,710000000,927.06,72.7
1979,2019/03,223080000000,113649000000,96208000000,84984000000,10892000000,3076000000,3193.13,48.8
1980,2019/03,120728000000,66390000000,60011000000,51412000000,3826000000,1543000000,2970.54,54.8
1981,2019/03,25318888000,14709706000,14227533000,13671501000,-,580000000,1277.68,58.1
1982,2019/03,82396000000,60026000000,53222000000,43495000000,-,-,2441.22,71.3
1983,2019/03,274290000000,156852000000,157186000000,124568000000,-,-,1606.41,57.1
1992,2019/03,6811000000,3926821000,3625673000,1359133000,190000000,-,1633.39,57.7
1994,2019/12,14569779000,8996005000,8948612000,5803679000,667000000,630000000,1029.86,61.7
1997,2019/08,8690000000,4501148000,4568095000,3292510000,80000000,517480000,2235.34,51.8
1999,2019/06,7212000000,2886361000,2914191000,1412516000,1662242000,445276000,4578.24,40
2001,2019/03,293392000000,154986000000,123648000000,103682000000,19201000000,12041000000,1960.19,51.2
2002,2019/03,594754000000,418848000000,338303000000,319705000000,9535000000,6771000000,1359.49,67.9
2003,2019/03,47969000000,34834000000,31108000000,24850000000,500000000,252000000,7595.23,72.5
2004,2019/03,174711000000,86211000000,77588000000,62285000000,16390000000,6000000000,2622.8,47.4
2009,2019/12,40568631000,32578782000,26935632000,23444269000,1487944000,1422162000,1398.44,80.2
2053,2019/03,81216000000,53330000000,51772000000,42715000000,588000000,5030000000,1737.9,64.9
2055,2019/03,28381000000,17449763000,17219875000,13599760000,4269000000,-,903.57,61.5
2058,2019/03,13011462000,5422836000,5318498000,5207107000,2841142000,2454803000,1398.68,41.7
2060,2019/03,88934000000,36413000000,35612000000,15223000000,10502000000,3252000000,182.9,40.5
2107,2019/03,11486000000,8844000000,8710000000,5810000000,500000000,-,1621.75,77
2108,2019/03,98302000000,69438000000,56875000000,42525000000,9749000000,218000000,4892.6,70.6
2109,2019/03,139867000000,95063000000,84622000000,79157000000,4850000000,2550000000,3201.08,61.1
2112,2019/03,24490000000,8810000000,9361000000,10391000000,5200000000,5490000000,324.98,36
2114,2019/03,22162000000,16209679000,14580802000,11724125000,1426020000,466082000,607.19,73.6
2117,2019/03,62235000000,51188000000,48008000000,29486000000,1300000000,-,2318.36,82.2
2120,2019/09,43648000000,32629610000,32553627000,16089020000,-,-,242.64,74.6
2121,2019/03,192955000000,178990000000,177531000000,169069000000,-,-,2368.04,92.5
2122,2019/09,9091550000,4983293000,4966679000,3357377000,-,-,734.58,54.8
2124,2019/12,20092000000,15840000000,15691000000,13872000000,-,-,384.98,78.3
2127,2019/03,35638000000,27264313000,26852718000,29203235000,-,1500000000,168.75,76.2
2130,2019/03,6047825000,3446550000,3390835000,2014562000,-,-,265.16,56.1
2134,2019/03,2574000000,2124445000,2085913000,-3414166000,121300000,68302000,37.87,82.4
2136,2019/03,4611308000,2515221000,2515221000,1800253000,650000000,-,632.73,54.5
2137,2019/03,7773000000,3817420000,3816327000,2563733000,100000000,-,1827.22,49.1
2138,2019/03,24410000000,8660066000,8194455000,9043215000,1140259000,137158000,738.83,33.6
2139,2019/03,4096339000,2231205000,2135821000,1652524000,360000000,142986000,328.12,54.5
2144,2019/03,4637856000,1560248000,1556049000,1120863000,-,-,142.37,33.6
2146,2019/03,33720000000,12996000000,12890000000,11781000000,250000000,3682000000,319.25,38.2
2148,2019/03,6351737000,5367556000,5402461000,2054062000,-,-,277.11,85.1
2150,2019/12,3079895000,2155570000,2184183000,1456911000,-,-,207.19,69.8
2151,2019/03,71047000000,26960000000,25992000000,13486000000,732000000,28835000000,1131.91,36.7
2152,2019/03,10284558000,7125292000,6742088000,5863842000,-,-,604.72,69.3
2153,2019/05,26731000000,18149000000,17743000000,13022000000,-,289000000,2669.37,67.9
2154,2019/06,31207000000,15802000000,15369000000,7833000000,2199000000,-,364.26,49.5
2156,2019/03,4665639000,1886043000,1877780000,1699282000,105000000,412870000,499.26,40.4
2157,2019/08,72087391000,31815081000,31518904000,26447399000,-,18097681000,185.51,44.1
2158,2019/03,13442000000,4622000000,4226288000,-676120000,1100000000,3475323000,113.96,32.3
2159,2019/04,6857489000,3641745000,3622682000,1853952000,9000000,377500000,233.31,53
2160,2019/12,20607000000,13095833000,10692000000,-1764904000,-,-,246.54,51.9
2162,2019/03,29462000000,5744970000,6236828000,6118794000,13073800000,1212540000,334.13,19.5
2163,2019/01,3264000000,2333306000,2329167000,1923258000,-,-,219.59,71.5
2164,2019/08,1501534000,456045000,456045000,120474000,-,145020000,247.4,30.4
2168,2019/05,119459000000,40253000000,27985000000,14907000000,9391000000,12806000000,724.9,23.7
2169,2019/12,8892303000,6284899000,6284294000,4197775000,650000000,-,921.5,70.7
2170,2019/12,44787000000,7033000000,7043000000,5440000000,-,-,67.13,15.7
2172,2019/06,1060554000,500044000,499044000,310534000,100000000,136560000,310.93,47.1
2173,2019/03,4067972000,1009947000,998216000,533578000,135334000,377261000,126.9,24.7
2174,2019/12,36677000000,22038000000,21790000000,5581000000,-,-,555.72,59.4
2175,2019/03,47467000000,15539000000,17193000000,14971000000,-,17632000000,176.55,32.4
2176,2019/03,3242183000,761939000,761939000,-523940000,100000000,900000000,254.08,23.5
2178,2019/02,16295000000,7035788000,6794329000,6568350000,1434374000,2188241000,246.76,41.9
2179,2019/03,8858222000,2669478000,2665725000,2543961000,596668000,1996678000,483.1,30.1
2180,2019/06,5788926000,2397551000,2264718000,1069927000,-,475966000,153.14,39.7
2181,2019/03,370839000000,170925000000,159165000000,125677000000,5044000000,25748000000,666.5,42
2183,2019/03,13259000000,5250832000,5344822000,5715150000,1200000000,3103494000,232.48,39.6
2185,2019/09,18797847000,14217800000,13820086000,12993641000,159722000,-,2026.9,75.1
2186,2019/02,4148003000,3226485000,3226485000,2893112000,-,-,395.05,77.8
2191,2019/12,1175815000,666243000,662183000,-4649385000,-,-,28.29,56.3
2193,2019/12,27205429000,24821521000,23363196000,11112155000,-,-,217.48,85.9
2195,2019/12,3826734000,424609000,426814000,-292543000,100000000,1005601000,363.16,11.1
2196,2019/03,25114109000,7316002000,7316899000,6208963000,-,5330250000,615.53,29.1
2198,2019/10,21539709000,12916950000,12880466000,12289849000,-,2703109000,432.41,59.8
2201,2019/03,175837000000,97193000000,81687000000,57070000000,666000000,10000000000,1917.19,54.8
2204,2019/03,46274705000,27307910000,25729444000,10152413000,3200000000,1500000000,4580.61,59
2206,2019/12,343812000000,220915000000,204169000000,197881000000,244000000,-,3284.17,62
2207,2019/03,72107000000,43962000000,27252000000,26569000000,100000000,12834000000,2602.05,61
2208,2019/03,80026000000,46310000000,46678000000,39792000000,1750000000,450000000,1927.62,57.9
2209,2019/03,34676685000,15798469000,13601623000,7218890000,6350000000,366648000,1205.16,45.5
2211,2019/12,71645000000,49423000000,47431000000,25103000000,1435000000,350000000,1847.52,66.5
2212,2019/12,728149000000,358416000000,312082000000,296642000000,49293000000,22904000000,1505.36,44.9
2215,2019/12,18583000000,8413000000,7930000000,975000000,1133000000,2141000000,1215.11,45.3
2216,2019/12,19169506000,10827806000,10696165000,5934020000,500000000,-,1535.52,56.5
2217,2019/01,23618000000,16070425000,15351552000,8135177000,1850000000,-,4515.51,68
2218,2019/03,14557000000,4502331000,1627539000,588898000,750000000,2362148000,2150.11,30.9
2220,2019/03,83251000000,52056000000,48683000000,48465000000,7696000000,3994000000,2418.91,61.3
2221,2019/03,76525482000,56322869000,16088590000,13660997000,-,-,10051.01,73.6
2222,2019/03,25953533000,18294322000,18339090000,15800192000,-,180017000,587.87,70.5
2224,2019/03,4793000000,1361445000,3300462000,3249825000,1508328000,371672000,391.81,28.4
2226,2019/06,22532000000,12297000000,12309000000,7887000000,-,-,2284.71,54.1
2229,2019/03,202750000000,160490000000,153303000000,137453000000,1027000000,-,1151.7,75.9
2230,2019/05,2607912000,468556000,465938000,190076000,300000000,1224580000,257.85,17.9
2264,2019/03,432256000000,169167000000,162745000000,121831000000,10695000000,35275000000,3384.79,38.7
2266,2019/12,57523000000,27204441000,26554290000,23504295000,17000000000,-,1396.25,47.3
2267,2019/03,618532000000,392279000000,365767000000,347740000000,34598000000,76344000000,2229.8,57.8
2268,2019/12,18259379000,9558832000,9552344000,8593063000,-,1434118000,992,52.4
2269,2019/03,1004143000000,560630000000,507582000000,407943000000,33597000000,62788000000,3635.79,52.5
2270,2019/03,359445000000,168782000000,149117000000,116474000000,19957000000,35835000000,2456.32,46.3
2281,2019/03,203862000000,94635000000,80237000000,64108000000,315000000,23072000000,1713.24,42.2
2282,2019/03,741388000000,405358000000,401014000000,286934000000,-,-,3896.65,54.1
2286,2019/03,30129000000,8655744000,6484080000,3067315000,8435622000,2751419000,878.12,25.9
2288,2019/03,132626000000,76094000000,71079000000,44912000000,6380000000,3971000000,2971.31,57
2291,2019/03,17831000000,5912000000,5270000000,1155000000,4677000000,1425000000,1771.25,33.2
2292,2019/02,165062000000,86028000000,72695000000,50126000000,8290000000,22475000000,2525.62,48.5
2293,2019/03,14170331000,3748599000,3401913000,1641564000,2846264000,809158000,1825.29,26.5
2294,2019/02,18948000000,14530000000,14541000000,15739000000,-,-,1388.15,76.7
2296,2019/03,393392000000,224074000000,219829000000,95374000000,34164000000,21052000000,754.14,56.6
2300,2019/02,4960080000,3631139000,3661570000,2877407000,100000000,138489000,690.17,73.2
2301,2019/10,12187000000,10827390000,10784218000,7064717000,-,-,743.57,88.6
2303,2019/05,1645000000,1475456000,1473835000,762849000,-,-,463.39,89.7
2304,2019/09,5855030000,2639212000,2535367000,1962006000,800000000,165000000,523.09,45.1
2305,2019/02,34775000000,24340461000,23171033000,19505786000,-,-,1370.19,66.9
2307,2019/03,5816636000,3716113000,3288660000,3118129000,300000000,-,453.05,63.9
2309,2019/09,80179000000,32994000000,21733000000,14121000000,3018000000,11356000000,1231.61,27.8
2311,2019/12,3619299000,3168618000,3020652000,3018243000,-,-,355.55,87.5
2315,2019/10,10494997000,6044184000,5326515000,-3247629000,-,2076933000,15.06,51.8
2317,2019/03,33904000000,20592000000,20416000000,16667000000,1550000000,-,208.11,59.9
2321,2019/03,437108000,161469000,153728000,-280358000,-,1400000,5.9,35.2
2323,2019/03,665000000,316556000,316556000,-2478263000,44000000,154588000,112.16,47.6
2325,2019/12,25544546000,19320885000,18851324000,18490346000,-,12224000,2026.16,75.6
2326,2019/03,9859347000,7802894000,7752637000,6518256000,-,-,558.33,78.7
2327,2019/03,232779000000,145901000000,116719000000,103842000000,-,-,1534.93,60.3
2329,2019/03,91854000000,70003000000,66843000000,62352000000,990000000,-,1547.55,75.7
2330,2019/12,3687828000,1425568000,1425281000,-1977531000,120000000,178002000,43.08,38
2331,2019/03,410113000000,257098000000,238097000000,186248000000,15269000000,6253000000,2302.37,56.8
2332,2019/03,6240246000,4387066000,4159437000,3398802000,-,-,848.86,70.3
2334,2019/03,1473000000,1145188000,1142474000,-268638000,-,-,495.44,77.5
2335,2019/03,8145904000,5363452000,5236193000,4865072000,240000000,-,393.29,65.4
2337,2019/02,319343000000,102859000000,98769000000,66730000000,3275000000,131569000000,202.14,30.9
2338,2019/02,576081000,506959000,483909000,-3068543000,-,-,59.97,83.7
2340,2019/03,23510000000,8878987000,6975921000,639335000,300000000,7371516000,422.65,29.7
2341,2019/02,5889736000,5020300000,5015493000,5095071000,-,-,190.2,85.2
2342,2019/03,6475278000,4886745000,4945373000,235608000,130000000,289523000,281.32,75.4
2344,2019/03,33714000000,18600347000,18598055000,15644646000,-,-,1416.2,55.2
2345,2019/10,1858294000,1350000000,1347304000,-13818000,-,151133000,338.83,72.5
2349,2019/03,18299000000,12699126000,12196404000,12281709000,-,-,1118.3,69.4
2351,2019/03,4016000000,2823777000,2823777000,186660000,13008000,115908000,359.62,70.3
2352,2019/03,1688113000,1364856000,1268811000,899342000,-,-,342.95,80.4
