CF
コード,年度,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン
1301,2020/03,9410000000,-2931000000,-4817000000,-,6313000000,3.58
1332,2020/03,18786000000,-29446000000,25942000000,-28591000000,31647000000,2.72
1333,2020/03,39178000000,-22445000000,-7132000000,-24132000000,21772000000,4.33
1352,2020/03,2277000000,-3092000000,736000000,-3298000000,2121000000,2.83
1375,2020/03,4891000000,-1994000000,-5053000000,-2379000000,4461000000,9.64
1376,2020/05,589490000,-264954000,-488692000,-386321000,4411028000,1.01
1377,2020/05,3435000000,-1322000000,-1757000000,-3321000000,11934000000,5.57
1379,2020/03,10778000000,-2896000000,-4837000000,-2726000000,11400000000,15.13
1380,2020/03,480329000,-456295000,22006000,-458478000,618608000,8.3
1381,2020/06,2757000000,-1065000000,-448000000,-1122000000,7776000000,13.95
1382,2020/06,-97307000,-17332000,86992000,-16226000,264460000,-3.01
1383,2020/10,311441000,-605584000,533961000,-608292000,728771000,5.99
1384,2020/03,1903654000,-1056562000,-573925000,-1014701000,2197945000,14.19
1400,2020/12,33000000,-3000000,22000000,0,1622285000,1.26
1401,2020/05,474234000,-38358000,41997000,-18058000,1263355000,14.17
1407,2020/08,1333000000,-669000000,-3412000000,-792000000,29913000000,2.15
1413,2020/12,6121206000,-733812000,3084863000,-1648795000,18299518000,5.35
1414,2020/06,4540000000,16778000000,-4179000000,-441000000,27395000000,6.72
1417,2020/03,7936000000,-9176000000,-2814000000,-10406000000,31632000000,1.8
1418,2020/02,614081000,-124078000,-402611000,-145744000,3126045000,3.22
1419,2020/05,2201000000,-3494000000,5274000000,-2679000000,30993000000,1.05
1420,2020/03,-5634123000,984160000,5175381000,-295499000,6320883000,-10
1429,2020/12,694189000,-609202000,-311392000,-686212000,1651998000,3.17
1430,2020/05,-5469284000,-23230000,5593145000,-,4091153000,-23.35
1431,2020/06,53234000,-386978000,-116214000,-329529000,743222000,0.88
1433,2021/01,-108000000,-101000000,638000000,-50802000,1367126000,-2.93
1434,2020/08,-147265000,-1693021000,1610127000,-,1015569000,-1.64
1435,2020/12,2037639000,187750000,-2430800000,-130384000,5564099000,33.15
1436,2020/04,-853351000,11863000,-45063000,-31181000,1152621000,-18.02
1438,2020/09,78258000,-146090000,159633000,-73648000,1772434000,2.03
1439,2020/12,248000000,7000000,555000000,-124629000,1361285000,4.6
1443,2020/03,815225000,-386849000,-441907000,-,2954798000,8.15
1444,2020/07,137342000,-21326000,205754000,-18123000,720186000,5.03
1446,2020/09,449672000,-106117000,1521659000,-64532000,3455435000,3.67
1447,2020/03,717853000,-1355502000,587535000,-845389000,2917371000,3.38
1448,2020/03,2377000000,3102000000,-8846000000,-2841000000,4126000000,2.78
1449,2020/12,70000000,-39000000,-36000000,-38432000,168862000,4.73
1450,2020/03,763113000,-24830000,-255010000,-38415000,1445375000,11.45
1451,2020/03,-1704852000,-35244000,570136000,-40130000,2874864000,-14.44
1491,2020/03,925554000,-19902000,438951000,-31672000,2938318000,3.25
1514,2020/03,2191000000,-55000000,-731000000,-36000000,3526000000,13.14
1515,2020/03,9242000000,-7714000000,-1454000000,-7962000000,33484000000,7.87
1518,2020/03,2287000000,-7722000000,4813000000,-1787000000,10188000000,3.43
1605,2020/12,292915000000,-417189000000,126747000000,-133125000000,172405000000,37.99
1662,2020/03,69895000000,-18701000000,-13743000000,-7677000000,138259000000,21.92
1663,2020/12,7934000000,-6538000000,-1934000000,-4670000000,21879000000,13.57
1711,2020/03,-6080000,67517000,187399000,-518000,440384000,-0.27
1712,2020/02,1470000000,-1539000000,-138000000,-1626828000,599000000,10.46
1716,2020/06,2515215000,-1699666000,-198167000,-1093621000,6316072000,14.42
1717,2020/03,-146098000,-143733000,-252218000,-30743000,1834097000,-3.36
1718,2020/12,1480476000,-2243749000,-365801000,-2478319000,1282260000,5.43
1719,2020/03,-3102000000,-3016000000,-13244000000,-3805000000,115461000000,-0.82
1720,2020/03,-33439000000,-7488000000,21604000000,-,29549000000,-10.38
1721,2020/03,37496000000,-9919000000,-19819000000,-11184000000,35503000000,6.69
1723,2020/03,4164633000,-4629416000,-794030000,-319974000,8538000000,13.31
1724,2020/12,1073000000,-374000000,-727000000,-300000000,996000000,9.85
1726,2020/03,-2015000000,-630000000,2725000000,-792000000,2312000000,-5.79
1728,2020/03,1300693000,13972000,-696320000,-137212000,5740254000,4.93
1730,2020/03,11426000,-136881000,-85664000,-136881000,508195000,0.28
1734,2020/03,-722800000,-30271000,-93806000,-32562000,2268599000,-4.64
1736,2020/03,2514543000,-831651000,-421338000,-,7059870000,9.24
1737,2020/03,-114535000,-265167000,-842393000,-90152000,5324628000,-0.54
1738,2020/03,364569000,-5542000,-223082000,-108887000,1359681000,4.02
1739,2020/06,-2851280000,-19416000,2064896000,-24813000,2731110000,-11.48
1743,2020/09,1592354000,-316332000,-579682000,-408244000,995191000,14.42
1757,2020/03,-233005000,13152000,534525000,-211163000,712629000,-10.26
1758,2021/01,-419000000,-706000000,-169000000,-820105000,2071039000,-3.15
1762,2020/03,21791000000,-11988000000,-65000000,-11158000000,71730000000,7.72
1764,2020/06,-838840000,-73162000,50449000,-48774000,749129000,-4.5
1766,2020/04,1839000000,-3140000000,-2983000000,-3589000000,95992000000,0.57
1768,2020/03,-822103000,-33686000,-147709000,-31793000,2947263000,-5.18
1770,2020/03,1659456000,-303665000,-235742000,-110016000,7642610000,5.71
1771,2020/09,652937000,-1197921000,702532000,-75697000,2942098000,4.53
1775,2020/03,3544000000,-841000000,-733000000,-257000000,7219000000,4.32
1776,2020/03,1099000000,-520000000,-250000000,-523000000,9267000000,3.29
1777,2020/03,-46014000,198904000,-268545000,-19856000,1285378000,-0.2
1780,2020/03,858794000,-174955000,-1360245000,-175675000,2054066000,3.61
1782,2020/03,898794000,-91072000,-494877000,-87102000,5946252000,4.99
1783,2020/09,-290484000,-233191000,132408000,-178926000,468356000,-11.74
1787,2020/03,416546000,-138376000,-470650000,-130240000,3778201000,3.78
1788,2020/06,131663000,-9771000,-249970000,-60405000,951059000,2.31
1789,2020/09,94006000,40538000,313958000,-19987000,2279613000,1.65
1793,2020/03,-353000000,642000000,-614000000,-608000000,14762000000,-0.45
1795,2020/09,1206313000,-105761000,-255261000,-2674000,2385690000,10.57
1798,2020/03,-4328713000,-365366000,1450968000,-161852000,3743100000,-10.95
1799,2020/03,-1015552000,-3461543000,-798043000,-3976602000,19064659000,-2.12
1801,2020/03,77475000000,33260000000,-66647000000,-,482655000000,4.42
1802,2020/03,237628000000,-47318000000,-49397000000,-,298945000000,11.46
1803,2020/03,170557000000,-115745000000,68732000000,-123904000000,352722000000,10.04
1805,2020/03,-2679000000,-1602000000,4362000000,-1121000000,23050000000,-1.99
1807,2020/03,2432832000,-510767000,-877408000,-522877000,3846711000,6.6
1808,2020/03,-15263000000,-37222000000,-8356000000,-,151754000000,-1.8
1810,2020/03,-9304038000,743642000,-760817000,-1248712000,13752587000,-9.85
1811,2020/03,-3501000000,-755000000,-989000000,-516000000,29209000000,-2.63
1812,2020/03,53061000000,-101813000000,-10866000000,-83857000000,255646000000,2.64
1813,2020/03,-4659000000,577000000,583000000,-,8868000000,-6.54
1814,2020/03,-2755000000,-22000000,-939000000,-80000000,9807000000,-4.23
1815,2020/03,2692000000,-1883000000,-3376000000,-2841000000,19077000000,1.4
1820,2020/03,14120000000,-20147000000,20952000000,-24756000000,46459000000,3.61
1821,2020/03,-18005000000,-3416000000,837000000,-2783000000,45842000000,-3.81
1822,2020/03,-5265000000,-974000000,-2148000000,-1373000000,30274000000,-3.23
1824,2020/03,32370000000,-38550000000,71667000000,-,121912000000,6.64
1826,2020/03,347000000,-169000000,233000000,-315000000,9797000000,0.95
1827,2020/03,-6797000000,-555000000,-1821000000,-328000000,21612000000,-5.81
1828,2020/03,844300000,-1257195000,-497295000,-1231308000,3683160000,2.24
1832,2020/03,3517000000,-2649000000,-193000000,-647000000,5299000000,5.93
1833,2020/03,-11745000000,-9554000000,-1298000000,-,27258000000,-5.19
1835,2020/03,8060311000,-4417086000,-3046034000,-4976164000,17475481000,5.52
1840,2020/10,176002000,-46494000,-173346000,-456717000,3238672000,0.61
1841,2020/03,-241000000,269000000,-392000000,-401829000,4266380000,-2.68
1844,2020/07,189145000,-49808000,289209000,-24307000,2354184000,3.65
1847,2020/03,3622000000,-5445000000,2213000000,-5425000000,12153000000,4.19
1848,2020/03,-1548000000,-913000000,2088000000,-907000000,1576000000,-5.53
1850,2020/03,-2094000000,1546000000,-1016000000,-48000000,3661000000,-5.21
1852,2020/03,8228000000,-385000000,-1568000000,-661000000,29777000000,5.82
1853,2020/03,-550000000,-142000000,-537000000,-152000000,8504000000,-2.06
1860,2020/03,77271000000,-21762000000,-26685000000,-20332000000,125418000000,14.9
1861,2020/03,345000000,-2298000000,-5361000000,-2199000000,75155000000,0.08
1866,2020/03,4491985000,-4579820000,-833546000,-4601404000,8834154000,7.25
1867,2020/03,1542744000,-1028365000,-666596000,-1139380000,6815202000,2.97
1869,2020/03,8506000000,-256000000,438000000,-592000000,16952000000,9.15
1870,2020/03,631000000,-1640000000,918000000,-,13586000000,0.7
1871,2020/03,4630000000,-2016000000,-1932000000,-2062000000,15484000000,4.38
1873,2020/10,1274000000,-1066000000,52000000,-,4762000000,3.27
1878,2020/03,102129000000,-18301000000,-111410000000,-27360000000,159902000000,6.44
1879,2020/03,7200000000,282000000,-1135000000,-54000000,57196000000,6.4
1881,2020/03,43194000000,-25753000000,-232000000,-22226000000,126871000000,10.07
1882,2020/03,-3734000000,-1752000000,-2878000000,-1853000000,12053000000,-3.42
1883,2020/03,2627000000,21568000000,-15988000000,-8510000000,80669000000,1.1
1884,2020/03,4922000000,-5171000000,-1760000000,-4914000000,35052000000,3.31
1885,2020/03,11496000000,-2851000000,3373000000,-3797000000,43746000000,6.04
1887,2020/05,-3476000000,-5634000000,2478000000,-13741000000,27522000000,-2.93
1888,2020/03,-2517000000,-2337000000,5954000000,-1728000000,15077000000,-2.33
1890,2020/03,-269000000,-2966000000,-2632000000,-3222000000,26181000000,-0.15
1892,2020/03,-763000000,-160000000,443000000,-177000000,8562000000,-1.34
1893,2020/03,4444000000,-9081000000,13500000000,-9736000000,43027000000,0.77
1897,2020/12,3113000000,145000000,-3011000000,-73000000,8479000000,28.4
1898,2020/03,4461000000,-3808000000,-2919000000,-3488000000,14169000000,5.67
1899,2020/12,6909000000,-2193000000,-4680000000,-2264000000,23116000000,3.72
1904,2020/03,-563501000,123358000,-773916000,-39736000,8218187000,-0.97
1905,2020/03,2447776000,-513077000,-215635000,-550453000,9304896000,13.17
1909,2020/03,-731778000,-4218259000,4658638000,-412494000,3650528000,-1.84
1911,2020/12,46840000000,-44635000000,-6782000000,-27877000000,122220000000,5.58
1914,2020/03,484000000,-177000000,-1322000000,-702228000,4770262000,2.01
1921,2020/03,763000000,-926000000,-2915000000,-713575000,6509040000,2.41
1925,2020/03,149651000000,-317273000000,169128000000,-,276068000000,3.42
1926,2020/03,5478000000,-2511000000,-2178000000,-3869000000,22758000000,5.16
1928,2021/01,191972000000,-95504000000,-77614000000,-,600234000000,7.85
1929,2020/03,7357000000,-217000000,-1625000000,-265000000,18713000000,11.23
1930,2020/03,4193000000,-1373000000,-575000000,-983000000,20820000000,8.4
1934,2020/03,13202000000,-2469000000,-2507000000,-5184000000,45301000000,6.51
1938,2020/03,469542000,-1721065000,205813000,-1820789000,7216003000,0.76
1939,2020/03,-2610000000,-2179000000,-1399000000,-1301000000,7774000000,-3.15
1941,2020/03,11835000000,-15725000000,-6438000000,-2147000000,22242000000,7.01
1942,2020/03,29155000000,-13481000000,-7151000000,-10570000000,71579000000,4.73
1944,2020/03,46732000000,-28934000000,-15761000000,-,149008000000,7.98
1945,2020/03,2390000000,-3224000000,-965000000,-314000000,14143000000,3.59
1946,2020/03,16593000000,-4642000000,-8000000000,-4125000000,36390000000,7.38
1948,2020/03,-204000000,750000000,-446000000,-77000000,1694000000,-0.57
1949,2020/03,9386000000,-1275000000,-2626000000,-1221000000,30036000000,5.43
1950,2020/03,4364000000,-7024000000,-2529000000,-6337000000,34615000000,2.2
1951,2020/03,17299000000,-17085000000,4227000000,-14520000000,46012000000,3.3
1952,2020/03,11172000000,179000000,-6993000000,-297000000,12410000000,9.3
1954,2020/06,2821000000,-7463000000,6937000000,-6964000000,14771000000,2.51
1959,2020/03,38222000000,-12136000000,-11250000000,-3998000000,54964000000,8.91
1960,2020/03,-452463000,-631176000,-912281000,-1022014000,6765160000,-0.97
1961,2020/03,11940000000,-303000000,-8955000000,-1839000000,45946000000,5.75
1963,2020/03,92442000000,19364000000,-7699000000,-6668000000,261898000000,19.23
1964,2020/03,-580000000,-442000000,4510000000,-244000000,8625000000,-1.52
1965,2020/03,2502000000,-313000000,-629000000,-431000000,14899000000,4.11
1966,2020/03,1957981000,-840230000,-1072410000,-675841000,2450808000,3.94
1967,2020/03,-949164000,-1508558000,-747820000,-435089000,3652025000,-1.84
1968,2020/03,-3587000000,-4332000000,7022000000,-4172000000,16974000000,-3
1969,2020/03,-6369000000,-8187000000,-4199000000,-,36526000000,-1.98
1971,2020/03,576197000,-436326000,-401324000,-589179000,755506000,7.97
1972,2020/03,3358000000,-769000000,-1612000000,-761000000,8472000000,9.88
1973,2020/03,12935000000,-6726000000,-2300000000,-3999000000,58321000000,4.26
1975,2020/03,8112000000,-385000000,-1457000000,-218000000,18997000000,7.8
1976,2020/03,915000000,200000000,-2376000000,-511000000,19381000000,1.72
1979,2020/03,21386000000,-877000000,-11475000000,-,58846000000,9.49
1980,2020/03,12742000000,-636000000,-3240000000,-744000000,21616000000,7.53
1981,2020/03,767684000,-495614000,-453382000,-131401000,6792604000,2.2
1982,2020/03,-2081000000,12353000000,-2517000000,-129000000,25396000000,-2.74
1992,2020/03,-213688000,-36154000,-96692000,-82725000,999940000,-3.59
1994,2020/12,-95000000,-213000000,-724000000,-218680000,1912241000,-1.29
1997,2020/08,744202000,36861000,-125699000,-6415000,4386951000,8.85
1999,2020/06,416995000,-315508000,-190307000,-323650000,1886556000,5.48
2001,2020/03,15532000000,-14130000000,-759000000,-,31012000000,4.5
2002,2020/03,38420000000,-96844000000,8337000000,-,56550000000,5.39
2003,2020/03,6513000000,-1950000000,-1435000000,-1670000000,8411000000,11.32
2004,2020/03,15634000000,-7599000000,-4686000000,-8034000000,9885000000,6.15
2009,2020/12,1055000000,-1958000000,-832000000,-444358000,10338923000,4.82
2053,2020/03,11915000000,-6619000000,-2165000000,-,7728000000,6.5
2055,2020/03,1539893000,-971879000,-96777000,-1014529000,9583768000,3.67
2058,2020/03,118642000,-471125000,21386000,-444068000,1614458000,0.95
2060,2020/03,1127000000,-7475000000,6512000000,-,2657000000,0.52
2107,2020/03,685000000,-99000000,-217000000,-35000000,3229000000,5.07
2108,2020/03,2991000000,-2631000000,898000000,-2832000000,10743000000,5.25
2109,2020/03,11167000000,-7146000000,-3425000000,-7025000000,15414000000,9.81
2112,2020/03,1184000000,-602000000,456000000,-545000000,2705000000,4.61
2114,2020/03,749858000,-901877000,-576854000,-116898000,2938735000,3.96
2117,2020/03,3972000000,-2185000000,-2505000000,-,8085000000,8.31
2120,2020/09,4884150000,-1730477000,3391985000,-497451000,15962746000,13.8
2121,2020/03,17792000000,-30683000000,-6085000000,-9934000000,125427000000,15.86
2122,2020/09,604186000,-506794000,-120731000,-250946000,4348771000,2.43
2124,2020/12,4532000000,1312000000,-3617000000,-314000000,13584000000,20.97
2127,2020/03,10313522000,-5801469000,-2327337000,-171627000,11178717000,32.22
2130,2020/03,967237000,-62707000,-383942000,-50341000,3115696000,9.12
2134,2020/03,-542601000,-509054000,932269000,-201354000,94075000,-107.01
2136,2020/03,367616000,-3683000,-95626000,-3683000,2593870000,6.76
2137,2020/03,-47267000,32419000,-56444000,-18290000,3100791000,-1.49
2138,2020/03,-778867000,-859358000,1911456000,-175399000,13132004000,-2.29
2139,2020/03,-298012000,100010000,-50446000,-78826000,174601000,-4.3
2146,2020/03,3509000000,-805000000,721000000,-236000000,18415000000,3.47
2148,2020/03,1316920000,15254000,-413168000,-,4302014000,24.95
2150,2020/12,1358138000,-332396000,-47163000,-115605000,2306402000,25.6
2151,2020/03,5354000000,-7963000000,4714000000,-9207000000,11028000000,14.2
2152,2020/03,1218311000,-102428000,-1371491000,-110854000,6292424000,18.1
2153,2020/05,5088000000,-2247000000,393000000,-663000000,13356000000,16.74
2154,2020/06,4819000000,-1989000000,-1830000000,-364000000,11158000000,5.89
2156,2020/03,72343000,-25835000,-191300000,-64881000,811242000,0.88
2157,2020/08,4378286000,-9124375000,5784502000,-5983350000,9297152000,10.11
2158,2020/03,-229200000,-784969000,-1553401000,-800655000,1323121000,-2.19
2159,2020/04,336408000,-193592000,-35630000,-3743000,3919965000,1.59
2160,2020/12,1298000000,606000000,843000000,-195734000,10322664000,13.28
2162,2020/03,1816802000,-2833432000,976984000,-2075547000,4156874000,2.9
2163,2021/01,899000000,-30000000,-232000000,-47929000,3019657000,12.53
2164,2020/08,-306175000,38970000,377001000,-17939000,640054000,-9.4
2168,2020/05,11424000000,-6964000000,12102000000,-6704000000,48147000000,3.52
2169,2020/12,1040078000,-515749000,-561086000,-442351000,1750672000,13.16
2172,2020/06,156533000,-31033000,-37762000,-30087000,496545000,6.72
2173,2020/03,405612000,-183429000,-12409000,-140685000,837744000,3.14
2174,2020/12,2434000000,186000000,-434000000,-91000000,16773000000,11.11
2175,2020/03,5591000000,-2127000000,-3132000000,-1605000000,10493000000,15.91
2176,2020/03,270758000,-39342000,-149963000,-56181000,463751000,9.46
2178,2020/02,819481000,-137538000,-460946000,-140627000,6348597000,1.62
2179,2020/03,324751000,-292720000,22427000,-452025000,1368174000,2.66
2180,2020/06,549642000,-685452000,705871000,-31826000,2135564000,3.9
2181,2020/03,28592000000,-17576000000,-1987000000,-13415000000,78037000000,2.95
2183,2020/03,1192344000,-144202000,-903259000,-131808000,5210902000,10.9
2185,2020/09,1337269000,-64506000,-703119000,-212073000,9325334000,7.83
2186,2020/02,909887000,-21098000,-573264000,-4428000,2178908000,10.9
2191,2020/12,-1315000000,250000000,1020000000,-1970000,780563000,-1730.26
2193,2020/12,610742000,-166252000,-428189000,-184626000,22685528000,5.5
2195,2020/12,391688000,-29842000,96808000,-81226000,1235749000,8.5
2196,2020/03,2918443000,-1203478000,-2347942000,-1027523000,3934264000,9.29
2198,2020/10,-4355574000,-442000000,1633379000,-559335000,1873191000,-49.8
2201,2020/03,20994000000,16993000000,-4375000000,-14457000000,43427000000,10.05
2204,2020/03,-313523000,1436212000,-607846000,-427951000,1811306000,-0.87
2206,2020/12,17218000000,-12444000000,-9738000000,-16744000000,92449000000,5
2207,2020/03,3754000000,-1210000000,-1293000000,-2111000000,3845000000,16.33
2208,2020/03,3389000000,-5605000000,-2500000000,-5257000000,13260000000,2.88
2209,2020/03,3352062000,-2497844000,-2365213000,-2601603000,1183272000,7.92
2211,2020/12,6190000000,-3163000000,-1699000000,-2853000000,12575000000,6.25
2212,2020/12,47157000000,-38623000000,-11585000000,-37002000000,102842000000,4.65
2215,2020/12,233000000,-537000000,287000000,-574000000,1884000000,0.97
2216,2020/12,1442000000,-1572000000,-48000000,-1727317000,1253031000,6.18
2217,2021/01,1635000000,143000000,-178000000,-,3417188000,6.37
2218,2020/03,1054375000,-417486000,-142851000,-,2217077000,6.01
2220,2020/03,8048000000,-7631000000,-161000000,-5101000000,4581000000,7.75
2221,2020/03,2178046000,-1942901000,-309385000,-1899293000,1756231000,9.54
2222,2020/03,6578499000,-2446351000,-1499733000,-2308636000,8291162000,14.56
2224,2020/03,352131000,-212039000,-458766000,-203509000,342992000,5.6
2226,2020/06,604000000,-1687000000,-280000000,-2879000000,3925000000,1.6
2229,2020/03,40449000000,-13462000000,-6278000000,-9004000000,55742000000,15.8
2230,2020/05,142763000,-9251000,-329024000,-9512000,280840000,6.98
2264,2020/03,29209000000,-13193000000,-10843000000,-,8505000000,4.94
2266,2020/12,5768626000,-2460121000,-1393746000,-2454807000,7270892000,10.5
2267,2020/03,62791000000,-16060000000,-25631000000,-,124561000000,15.47
2268,2020/12,3054185000,-1257158000,-471094000,-644096000,2628748000,17.51
2269,2020/03,114103000000,-70811000000,-30287000000,-71129000000,37110000000,9.11
2270,2020/03,24322000000,-16629000000,-6651000000,-,15524000000,3.97
2281,2020/03,22304000000,-5875000000,-7924000000,-14383000000,22214000000,5.34
2282,2020/03,65464000000,-36728000000,-3077000000,-,72399000000,5.32
2286,2020/03,115444000,-819641000,27948000,-883224000,1551894000,0.26
2288,2020/03,8608000000,-8271000000,-219000000,-,8244000000,3.5
2291,2020/03,260000000,-352000000,-254000000,-662000000,2392000000,1.02
2292,2020/02,5130000000,-17951000000,3613000000,-16307000000,30189000000,1.46
2293,2020/03,448063000,-198880000,-555670000,-187336000,1611300000,1.51
2294,2020/02,2226000000,-666000000,-686000000,-538000000,7487000000,5.07
2296,2020/03,31847000000,-7855000000,-16390000000,-9566000000,41771000000,3.74
2300,2020/02,78471000,-306049000,-30109000,-147317000,706025000,1.19
2301,2020/10,706447000,-27719000,-752338000,-121784000,2589478000,12.35
2303,2020/05,293213000,-119358000,-23872000,-2537000,528708000,27.9
2304,2020/09,345879000,-71488000,67303000,-27766000,1149207000,2.89
2305,2020/02,4551924000,-5029170000,-874661000,-3919348000,10612152000,11.71
2307,2020/03,951658000,-152508000,-876241000,-151783000,985802000,9.84
2309,2020/09,6703000000,-8542000000,2354000000,-8428000000,12688000000,8.81
2311,2020/12,513021000,-411755000,-267748000,-165723000,1321127000,11.71
2315,2020/10,-591209000,446550000,2540213000,-104796000,4960433000,-9.85
2317,2020/03,4831000000,-640000000,-3145000000,-,15221000000,7.48
2321,2020/03,-168741000,23938000,121493000,-12820000,181688000,-57.94
2323,2020/03,-431000,-202754000,221614000,-11410000,199972000,-0.08
2325,2020/12,2500000000,-371000000,-852000000,-234799000,14343181000,13.19
2326,2020/03,2686572000,111013000,-709214000,-785348000,7651645000,47.62
2327,2020/03,19366000000,-2975000000,-6796000000,-5577000000,58036000000,7.05
2329,2020/03,3689000000,-614000000,-1248000000,-1115000000,27450000000,6.16
2330,2020/12,112497000,187236000,282474000,-9803000,1046859000,2.79
2331,2020/03,33896000000,-13395000000,-15113000000,-16626000000,48790000000,7.37
2332,2020/03,634843000,-22086000,-173642000,-24449000,2693425000,6.15
2334,2020/03,190502000,-135850000,-13207000,-135762000,702493000,10.33
2335,2020/03,747331000,25957000,-339283000,-1844000,3557010000,5.08
2337,2020/02,11892000000,-10263000000,9537000000,-11806000000,40826000000,13.61
2338,2020/02,-279327000,-22883000,802974000,-12911000,883750000,-61.15
2340,2020/03,1885428000,-1884875000,2260562000,-911876000,4989750000,12.92
2341,2020/02,44272000,-66133000,-183560000,-40423000,4164982000,0.97
2342,2020/03,-20988000,-318602000,666729000,-256706000,1603330000,-0.19
2344,2020/03,1229646000,-1034089000,-428809000,-1000919000,10535690000,12.54
2345,2020/10,109371000,-561943000,-66657000,-,552191000,5.88
2349,2020/03,1097363000,-873936000,-250468000,-266940000,8849901000,6.09
2351,2020/03,239800000,-286258000,21956000,-69114000,720033000,9.66
2352,2020/03,440255000,-221840000,-80389000,-114114000,983223000,23.47
2353,2020/07,2979942000,-1181971000,4106254000,-2590953000,16414255000,12.97
2354,2021/02,818000000,142000000,-113000000,-625299000,2648240000,5.65
2359,2020/03,1325726000,-348607000,-931810000,-231815000,2658886000,6.31
2362,2020/09,9934007000,476424000,-5088491000,-318251000,15426037000,16.93
2370,2020/09,-632923000,86200000,2786820000,-20086000,3643814000,-80.83
2371,2020/03,23997000000,-3958000000,-16946000000,-1249000000,29504000000,39.35
2372,2020/03,637000000,-1542000000,258000000,-1401000000,2174000000,6.01
2373,2020/10,2926417000,-1157714000,-77194000,-784318000,2925538000,8.61
2374,2020/03,2323102000,-2245852000,126376000,-2015367000,4196933000,5.38
2375,2020/10,940714000,-390751000,728826000,-611570000,4062917000,4.76
2376,2020/03,-284080000,-516876000,-499999000,-745550000,1998660000,-2.05
2378,2020/03,5160460000,-2729090000,999802000,-2757792000,6197831000,11.46
2379,2020/02,12391533000,-3375942000,-4515520000,-2445621000,19241526000,26.7
2384,2020/12,17262000000,-30480000000,22726000000,-,27537000000,6.71
2385,2020/06,829558000,692970000,-102626000,-9521000,4513347000,8.91
2388,2020/09,3938260000,-248548000,-2109205000,-131242000,12984397000,50.81
2389,2020/12,2179000000,1575000000,2951000000,-963000000,27054000000,2.45
2391,2020/07,721800000,-292049000,-268683000,-,2235197000,23.65
2393,2020/03,722238000,1463795000,-2214580000,-568404000,1611257000,3.78
2395,2020/03,3018289000,-1455135000,-1449556000,-1230140000,5243258000,20.73
2397,2020/03,-259018000,-95169000,-1442000,-52991000,302379000,-71.61
2398,2020/03,4245000000,-1124000000,-1303000000,-2842000000,11009000000,4.65
2402,2020/12,-529000000,-351000000,1531000000,-331622000,1990440000,-3.06
2404,2020/08,-746593000,-445427000,1711096000,-301988000,1809707000,-13.5
2406,2020/12,339262000,-665929000,-53948000,-596566000,1195214000,4.31
2408,2020/12,-333002000,319628000,-75708000,-11273000,456429000,-17.42
2410,2020/09,187631000,-517328000,-323915000,-460592000,2439205000,1.7
2411,2020/03,382000000,97000000,-796000000,-56000000,4046000000,3.44
2412,2020/03,5476000000,-748000000,-9077000000,-735000000,12962000000,14.69
2413,2020/03,26789000000,-49883000000,43400000000,-1848000000,47948000000,20.45
2415,2020/03,1400597000,-1221691000,-333007000,-1133996000,20138690000,1.63
2417,2020/02,-2776000,825394000,-130893000,-118282000,1663685000,-0.09
2418,2020/12,-8871000000,-7702000000,10545000000,-8925000000,22202000000,-32.72
2424,2020/07,790641000,-954627000,1349464000,-964607000,1941818000,9.9
2425,2020/03,126549000,165542000,-104222000,-38567000,957107000,1.4
2427,2020/12,22498000000,-8720000000,26905000000,-1905000000,81720000000,6.14
2428,2020/06,-1826667000,-1201892000,-196928000,-1117906000,8609855000,-19.48
2429,2020/12,13770000000,-1030000000,-6604000000,-1199000000,22817000000,9.59
2432,2020/03,12946000000,-8706000000,-32154000000,-2467000000,73536000000,10.67
2433,2020/03,27366000000,3372000000,-19434000000,-12536000000,163299000000,1.87
2435,2020/03,749000000,-95000000,-594000000,-321000000,870000000,4.95
2436,2020/12,384000000,-101000000,241000000,-,1488836000,7.7
2437,2020/05,36151000,322021000,-932149000,-8076000,185883000,2.1
2438,2020/04,849178000,-774047000,-187583000,-646678000,1555817000,12.91
2440,2020/03,4177296000,182752000,-327507000,-199585000,11653173000,13.51
2445,2020/03,3771941000,-3836821000,1590981000,-4302423000,6922638000,8.19
2449,2020/08,317820000,-23490000,-131565000,-29395000,3509131000,6.68
2453,2020/09,2191487000,-2981331000,-165913000,-217075000,7115637000,18.18
2454,2020/03,935121000,-244301000,-20756000,-225660000,2411206000,5.99
2459,2020/05,6865000,-42986000,-46462000,-22553000,523130000,0.36
2461,2020/12,2649183000,730866000,-2440801000,-217200000,19532772000,9.02
2462,2020/05,3450799000,-3655183000,5667925000,-3781313000,13072211000,6.76
2464,2020/03,328028000,-971500000,329976000,-277714000,1345002000,5.86
2467,2020/03,-337563000,-37632000,212961000,-36588000,160127000,-24.94
2468,2020/03,284214000,-6140000,-300000000,-71354000,2877660000,10.39
2469,2020/03,6724443000,-5766910000,-2976501000,-3491451000,2718668000,16.47
2471,2020/11,2234000000,-2054000000,215000000,-2132000000,2514000000,10.63
2475,2020/03,3043033000,-531094000,428027000,-328985000,16187529000,7.06
2477,2020/06,841747000,-2247000,-213416000,-1810000,3971358000,51.01
2479,2020/03,-82780000,11106000,72250000,-15576000,1203365000,-2.73
2480,2020/03,448165000,-60275000,-74137000,-81364000,1605881000,42.05
