財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
1870,2015/03,87946000000,34774000000,39666000000,26189000000,6562000000,10237000000,801.07,39.5
1871,2015/03,73946000000,21450000000,19627000000,7336000000,13048000000,-,452.52,29
1873,2015/10,46059000000,18432000000,18140000000,14265000000,1907000000,8838000000,398.24,39.7
1878,2015/03,701119000000,236794000000,234777000000,184661000000,-,63278000000,2985.72,34.3
1879,2015/03,83040000000,29867000000,28270000000,21762000000,14388000000,9369000000,496.95,35
1881,2015/03,469454000000,250913000000,222209000000,191170000000,1985000000,3262000000,2069.42,52.5
1882,2015/03,80156000000,32740000000,30999000000,16803000000,6240000000,4494000000,6342.82,40.1
1883,2015/03,227772000000,164652000000,162095000000,124190000000,-,-,1905.11,72.1
1884,2015/03,144299000000,71710000000,69791000000,44590000000,545000000,9580000000,8134.84,49.6
1885,2015/03,190202000000,69004000000,61053000000,26015000000,14229000000,15052000000,3283.41,36.1
1887,2015/05,92100000000,39081000000,36671000000,17421000000,1030000000,1697000000,383.58,41.8
1888,2015/03,61292000000,19657000000,18990000000,4702000000,662000000,6317000000,1474.52,31.2
1890,2015/03,123247000000,35351000000,32313000000,12421000000,15061000000,5632000000,365.38,28
1892,2015/03,31219000000,7593000000,6548872000,2817832000,4084368000,3618174000,3120.46,20.6
1893,2015/03,366169000000,77068000000,65457000000,16646000000,38286000000,16614000000,269.43,21
1897,2015/12,22335000000,19407000000,17759000000,16297000000,-,-,6643.85,85.3
1898,2015/03,56079000000,17083000000,17826000000,15349000000,1008000000,2500000000,423.21,30.5
1899,2015/12,110651000000,46990000000,45551000000,34527000000,8372000000,374000000,5206.74,42
1904,2015/03,41783298000,18503732000,17631986000,7736510000,724678000,2196000,2830.7,44.3
1905,2015/03,16910227000,9814776000,8940270000,5163024000,-,227177000,1301.71,53.1
1906,2015/03,17718000000,4139000000,4676000000,-2624000000,2291000000,2945000000,259.63,23.4
1909,2015/03,22790761000,8533901000,8418098000,4661821000,1600000000,1207200000,1286.9,37.4
1911,2015/03,665538000000,260782000000,215555000000,161286000000,31340000000,41214000000,1387.39,36.9
1914,2015/03,30246000000,23846000000,23878830000,13344998000,-,-,834.74,78.8
1921,2015/03,55173000000,23602000000,19290392000,14890393000,6475590000,5084440000,593.21,42.8
1925,2015/03,3021007000000,1112817000000,989005000000,534639000000,70892000000,275128000000,1678.24,36.6
1926,2015/03,75691000000,41631000000,42040000000,31262000000,700000000,140000000,790.56,55
1928,2015/01,1929409000000,1079064000000,912850000000,466950000000,67975000000,106726000000,1527.52,55.4
1929,2015/03,42306000000,18116000000,18024000000,10500000000,400000000,800000000,425.53,42.8
1930,2015/03,38882000000,22451000000,22179000000,16745000000,110000000,-,962.18,57.7
1934,2015/03,180723000000,92564000000,93978000000,79081000000,2210000000,4378000000,1156.7,50.9
1938,2015/03,60330616000,36451225000,34298580000,30020151000,522000000,-,1449.14,60.4
1939,2015/03,74839000000,43161000000,40487000000,33456000000,280000000,4439000000,5498.25,57.7
1941,2015/03,261858000000,216047000000,196830000000,202414000000,-,264000000,3638.39,81.8
1942,2015/03,366177000000,193345000000,178327000000,162347000000,8728000000,1755000000,922.04,51.4
1944,2015/03,542246000000,377659000000,333089000000,277999000000,17289000000,-,1731.51,69.3
1945,2015/03,74074000000,50939000000,49191000000,43584000000,534000000,641000000,1450.82,68.5
1946,2015/03,191661000000,86806000000,83162000000,70091000000,3350000000,-,4636.84,45.3
1948,2015/03,26544000000,12999000000,11935000000,9392000000,750000000,-,7279,48.7
1949,2015/03,112034000000,54564000000,44259000000,31808000000,1476000000,708000000,1431.99,45.5
1950,2015/03,213401000000,126761000000,109517000000,95019000000,400000000,-,1920.39,55.3
1951,2015/03,228422000000,146768000000,134696000000,137957000000,2180000000,5974000000,1482.81,64
1952,2015/03,82609000000,38067000000,29251000000,17232000000,3810000000,-,1508.14,46.1
1954,2015/06,84110000000,52981000000,50167000000,39770000000,-,1526000000,3450.39,62.6
1959,2015/03,254861000000,104658000000,101279000000,85537000000,3282000000,18047000000,1555.32,40.3
1960,2015/03,44066831000,29924516000,28584353000,26871700000,1166000000,-,1468.91,67.9
1961,2015/03,176382000000,84869000000,71678000000,61659000000,5672000000,660000000,1334.64,48.1
1963,2015/03,719754000000,388496000000,378784000000,336324000000,13204000000,22715000000,1535.54,53.8
1964,2015/03,35535000000,19957000000,17974000000,10295000000,3306000000,688000000,2556.38,56
1965,2015/03,49603000000,28852000000,24909000000,19671000000,-,15000000,1261.23,58.2
1966,2015/03,30040949000,10030599000,10794663000,7176523000,5110000000,170000000,1527.44,32.2
1967,2015/03,28840795000,18663506000,16986014000,7945791000,-,-,735.22,64.7
1968,2015/03,84215000000,56722000000,53760000000,46789000000,111000000,769000000,2968.48,66.7
1969,2015/03,225810000000,108362000000,88847000000,69793000000,7664000000,36000000,1413.59,46.8
1971,2015/03,9726134000,2989554000,2972211000,2193723000,1500000000,1799344000,1461.51,30.7
1972,2015/03,26725000000,12188000000,10434000000,8398000000,1000000000,-,3160.17,45.6
1973,2015/03,201904000000,94173000000,94438000000,64932000000,1633000000,1349000000,1864.61,45.8
1975,2015/03,61984000000,23652000000,19115000000,12276000000,3300000000,-,3703.1,38.2
1976,2015/03,53052000000,35613000000,32859000000,26985000000,798000000,830000000,666.95,66.8
1979,2015/03,187066000000,99669000000,79731000000,68851000000,9892000000,536000000,2690.73,50.7
1980,2015/03,112160000000,53462000000,44807000000,36186000000,4379000000,1583000000,2387.19,47.5
1981,2015/03,23570425000,12298490000,11512163000,10954844000,-,341462000,1054.81,51.5
1982,2015/03,84725000000,58939000000,52316000000,41872000000,-,-,1912.46,67.2
1983,2015/03,229436000000,116059000000,118543000000,85919000000,-,-,1188.01,50.4
1992,2015/03,5270770000,2651296000,2336543000,68540000,190000000,-,3305.57,50.3
1994,2015/12,11907080000,5690088000,5645782000,2382099000,990431000,898811000,639.17,47.8
1997,2015/08,6811856000,2856722000,2821674000,1587341000,1103000000,169180000,1441.1,41.9
1999,2015/06,5048289000,2126798000,2158859000,535063000,1530346000,304902000,3373.05,42.1
2001,2015/03,248890000000,137535000000,109688000000,88389000000,20883000000,15454000000,1603.51,53.3
2002,2015/03,547096000000,378715000000,299224000000,275194000000,17175000000,3874000000,1218.49,67.1
2003,2015/03,43026000000,27580000000,24425000000,18156000000,-,4000000000,6008.62,64
2004,2015/03,160778000000,69180000000,60978000000,45017000000,16690000000,10855000000,2077.23,41.3
2009,2015/12,41311709000,31691551000,23911365000,20419135000,1484720000,2071770000,1360.27,76.6
2053,2015/03,65408000000,38225000000,36101000000,31145000000,6015000000,2943000000,1447.79,58.4
2055,2015/03,27062203000,16197975000,15985493000,12364457000,4569000000,-,838.58,59.9
2058,2015/03,11415934000,5653731000,5546916000,4513585000,1990100000,1683450000,1201.61,49.5
2060,2015/03,90827000000,26309000000,25016000000,4572000000,14681000000,15986000000,132.13,28.7
2107,2015/03,12082000000,6824000000,6757000000,3856000000,2705000000,379000000,1251.14,56.5
2108,2015/03,94322000000,65049000000,54432000000,39940000000,9798000000,331000000,4554.46,69
2109,2015/03,113940000000,71584000000,64144000000,58665000000,5300000000,2555000000,2459.22,57.6
2112,2015/03,24824000000,6885000000,6997000000,8027000000,8780000000,3399000000,254.01,27.7
2114,2015/03,22963658000,16106143000,13729448000,10391064000,1360947000,1466481000,585.44,68.5
2117,2015/03,58336000000,48584000000,44963000000,26237000000,1100000000,-,2200.13,83.3
2120,2015/03,22592083000,10431890000,10824608000,6767645000,7000000000,13365000,87.9,47.9
2121,2015/03,104178000000,53570000000,53271000000,40744000000,13348000000,-,664.38,51.4
2122,2015/09,6343709000,3021970000,2983206000,1373590000,-,-,445.51,47.6
2124,2015/12,9233000000,6790000000,6790000000,5427000000,-,-,168.29,73.5
2127,2015/03,16750962000,13465950000,13369461000,11441651000,100000000,-,84.18,80.4
2130,2015/03,3082930000,1730674000,1688574000,516488000,-,-,143.5,54.9
2134,2015/03,3249051000,1064151000,421267000,-1907704000,749916000,1230051000,33.59,13
2136,2015/03,3479426000,1534119000,1558358000,843331000,670000000,-,385.92,44.1
2137,2015/03,8656000000,3118040000,3117565000,1864972000,68000000,-,1492.46,36
2138,2015/03,9713700000,7639836000,7573031000,6374827000,-,-,635.96,78.3
2139,2015/03,2990486000,1340246000,1328698000,845352000,280000000,238513000,197.09,44.8
2144,2015/03,4234334000,262010000,260560000,-174489000,150000000,1436760000,23.79,6.2
2146,2015/03,16427000000,3624000000,3520269000,3194265000,736136000,3453969000,91.2,21.4
2148,2015/03,4853188000,4251762000,4249831000,909740000,-,-,218.77,87.6
2150,2015/12,1723670000,1424583000,1419772000,348693000,-,-,131.4,82.3
2151,2015/03,46933000000,25298000000,24508000000,10905000000,1702000000,9611000000,1041.31,52.5
2152,2015/03,7455019000,4433944000,4287896000,3476700000,-,-,388.98,59.5
2153,2015/05,22002000000,14707000000,14017000000,10740000000,650000000,-,2551.89,66.6
2154,2015/06,7725460000,4406446000,4409835000,2193146000,-,-,114.11,57
2156,2015/03,4554095000,1733585000,1692264000,1520038000,70000000,471106000,460.05,37.9
2157,2015/08,30663351000,14052190000,13256497000,13480094000,-,5122004000,181.5,43.7
2158,2015/03,7641666000,5220772000,4585274000,1420973000,36000000,770076000,140.78,65.4
2159,2015/04,3770253000,1402629000,1383647000,-385127000,582000000,134500000,89.33,36.9
2160,2015/12,6385579000,5064931000,3835374000,-,-,-,337.41,60.1
2162,2015/03,27703061000,5065547000,4222908000,4119850000,9435763000,3318132000,268.58,17.1
2163,2015/01,1830898000,1153029000,1151722000,745360000,-,-,108.51,63
2164,2015/08,1634826000,894636000,894636000,558441000,-,-,485.24,54.7
2168,2015/05,88641000000,29620000000,20539000000,13370000000,3972000000,7419000000,579.75,24.1
2169,2015/12,6205765000,4340699000,4317079000,2230463000,510000000,298000,636.43,69.9
2170,2015/12,16655000000,6032000000,4345000000,2482106000,3008636000,2130676000,38.63,26.1
2172,2015/06,755301000,483419000,483419000,294909000,-,1175000,301.2,64
2173,2015/03,3537038000,1189164000,1184729000,789783000,-,810851000,161.19,33.6
2174,2015/12,14608000000,9319000000,8533000000,4958000000,-,-,332.62,61.7
2175,2015/03,11421000000,6923000000,6516843000,7249161000,188000,-,84.01,59.7
2176,2015/03,4061551000,1824832000,1751673000,465793000,575001000,492683000,585.15,43.2
2178,2015/02,12987102000,8993913000,8979306000,7848010000,411113000,226432000,300.52,69.1
2179,2015/03,6420897000,2362771000,2363236000,1953072000,450000000,1021029000,402.12,36.8
2180,2015/06,5291734000,1423144000,1354400000,400026000,708320000,699548000,92.92,25.1
2181,2015/03,226942000000,103969000000,96938000000,73499000000,15099000000,13920000000,449.03,43.4
2183,2015/03,5642371000,2060512000,2118182000,2120314000,-,1213376000,90.41,36.5
2185,2015/09,15468228000,10892157000,10704570000,9516409000,15834000,-,1530.5,70.4
2186,2015/02,3557559000,2518685000,2518685000,2186613000,-,-,299.79,70.8
2191,2015/12,2377331000,1491617000,1433264000,-1131687000,-,333030000,103,60.6
2193,2015/12,27494429000,23396140000,21078279000,-,-,-,197.17,76.7
2195,2015/12,4141247000,603153000,604095000,-115324000,-,1323872000,515.85,14.6
2196,2015/03,19930153000,5121222000,5100564000,3994944000,-,6344347000,431.76,25.6
2198,2015/10,18322391000,9009772000,8963439000,8334694000,-,3671760000,307.51,49.2
2201,2015/03,151310000000,69393000000,56328000000,23080000000,912000000,15851000000,1274.08,43.8
2204,2015/03,39767172000,23314578000,21884777000,6644635000,2267231000,2119289000,3942.73,58.6
2206,2015/03,275302000000,174838000000,153198000000,144566000000,7621000000,1343000000,2582.18,61.5
2207,2015/03,51972000000,38701000000,25638000000,32790000000,250000000,637000000,2295.33,74.2
2208,2015/03,68001000000,36293000000,36724000000,28599000000,1520000000,330000000,1495.8,53.4
2209,2015/03,24985091000,11047628000,8572559000,4749508000,3540000000,300204000,909.57,44.1
2211,2015/12,60520000000,30216000000,28305000000,5975000000,4447000000,3541000000,1118.05,47.6
2212,2015/12,700997000000,295614000000,260302000000,240481000000,61424000000,39172000000,1240.75,38.8
2215,2015/12,19670000000,8896000000,8546000000,1591000000,3848000000,-,1284.54,45.2
2216,2015/12,17344740000,9416802000,9345896000,4282815000,227500000,1737500000,1298.96,54.3
2217,2015/01,20955517000,12454916000,11705077000,4164797000,2118400000,283800000,3436.66,59.4
2218,2015/03,12608000000,3885096000,1066629000,23746000,1050000000,877096000,1853.46,30.8
2220,2015/03,67167000000,43000000000,37213205000,36670102000,2319145000,2600000000,2011.76,63.2
2221,2015/03,96079491000,66693942000,13005568000,10223883000,750000000,-,11686.64,69.4
2222,2015/03,14695000000,8979196000,8979000000,6378767000,1450000000,316513000,290.46,61.1
2224,2015/03,4274000000,887004000,2797170000,2746161000,1300000000,741675000,255.26,20.8
2226,2015/06,19985442000,12266663000,12253987000,7831674000,-,-,2288.41,61.1
2228,2015/08,3487062000,1757209000,1744938000,1553442000,-,1074080000,1214.46,50.4
2229,2015/03,161917000000,118800000000,107774000000,84956000000,402000000,-,821.96,67.7
2264,2015/03,383357000000,125286000000,116967000000,76442000000,5049000000,36425000000,2511.8,32.4
2266,2015/12,32752000000,19894000000,19392851000,14452659000,1500000000,-,967.79,60.7
2267,2015/03,579344000000,362212000000,299999000000,268076000000,36625000000,69220000000,1966.13,56.1
2268,2015/12,17983284000,9762790000,9787989000,8828517000,2500000000,600096000,1013.16,54.3
2269,2015/03,877367000000,380302000000,342442000000,223166000000,49590000000,68889000000,2515.25,42.2
2270,2015/03,345597000000,122209000000,102233000000,69194000000,21464000000,68780000000,1767.7,34.7
2281,2015/03,141661000000,56526000000,42686000000,35492000000,1422000000,12296000000,1117.19,35.3
2282,2015/03,661567000000,356424000000,353664000000,-,-,-,3472.37,53.5
2286,2015/03,27009176000,5026031000,3899204000,484740000,10367303000,3754849000,496.75,16.4
2288,2015/03,123908000000,71708000000,68394000000,39615000000,7301000000,5223000000,2690.95,57.5
2291,2015/03,17016000000,5973000000,5162000000,1044000000,4657000000,454000000,1789.12,35.1
2292,2015/02,98755000000,49768000000,41414000000,28155000000,3790000000,11766000000,1621.02,46
2293,2015/03,12224152000,3107538000,2603511000,841596000,3228836000,999604000,1512.97,25.4
2294,2015/02,19519000000,14009000000,13863000000,12337000000,-,362000000,1182.49,71.8
2300,2015/02,5234534000,3683323000,3669243000,2721312000,100000000,213508000,664.66,70.4
2301,2015/10,9904995000,8901126000,8816723000,4128441000,-,-,581.01,89.7
2303,2015/05,1195472000,1063000000,1058427000,377645000,-,-,334.25,88.9
2304,2015/09,7230879000,2163496000,2071522000,1498452000,900000000,1340960000,428.86,29.9
2305,2015/12,28087000000,19755262000,18870472000,15204666000,-,-,1119.15,67.7
2307,2015/03,-,2280644000,-,-,-,-,-,-
2309,2015/09,55861000000,20667000000,20438000000,9906000000,3050000000,9000000000,1087.86,36.4
2311,2015/12,3325556000,2928443000,2659101000,2642731000,-,-,327.53,88
2315,2015/10,4606146000,140680000,-97036000,-17540359000,484049000,880000000,0.36,1.9
2317,2015/03,21425000000,13110000000,12781000000,7896000000,1259000000,-,126.91,60
2321,2015/03,853992000,776450000,771664000,-5403954000,-,18000000,53.23,90.9
2323,2015/03,689041000,317255000,316394000,-2389007000,157579000,123939000,121.14,46
2325,2015/12,22381519000,16435304000,15997431000,15576355000,-,-,1686.03,73.4
2326,2015/03,5749229000,4297919000,4202938000,2896517000,-,-,303.4,73.3
2327,2015/03,166283000000,97443000000,85387000000,82489000000,-,-,1005.87,56.3
2329,2015/03,96020000000,67107000000,63784128000,59298447000,5760000000,-,1482.31,69.4
2330,2015/12,772233000,420770000,405105000,-1291582000,-,7224000,17.3,52.5
2331,2015/03,373863000000,204363000000,179557000000,130753000000,59538000000,1915000000,1800.13,48.4
2332,2015/03,5058527000,3885672000,3759655000,2998477000,-,-,751.77,76.8
2334,2015/03,669675000,250803000,-,-,-,-,-,34.6
2335,2015/03,6898734000,4645618000,4488902000,3356728000,240000000,-,316.67,67
2337,2015/02,172744000000,58377000000,54496000000,17201000000,1416000000,53409000000,111.54,32.2
2338,2015/02,3443115000,1281627000,671937000,-1003873000,500000000,226539000,207.23,19.9
2340,2015/03,16385627000,6020496000,4436684000,45266000,200000000,4690690000,370.36,28.8
2341,2015/02,5159108000,4465281000,4462121000,4258203000,-,-,156.71,86.6
2342,2015/03,3573785000,2777287000,2764739000,-82792000,-,-,198.81,77.4
2344,2015/03,30518078000,14587130000,14553894000,11600452000,-,-,1110.64,47.8
2345,2015/03,977197000,770061000,765842000,-564405000,-,-,286.93,78.4
2349,2015/03,13597000000,8348968000,7898322000,7982725000,-,-,735.16,61.4
2351,2015/03,2790401000,2055613000,2053252000,665235000,350000000,-,323.61,73.7
2352,2015/03,1169275000,963482000,918859000,388201000,-,-,236.05,79
2353,2015/07,17783333000,8722472000,6547499000,5954592000,-,5100000000,20.11,38
2354,2015/03,9068372000,2041340000,3224828000,2242927000,-,-,112.63,22.4
2359,2015/03,15256323000,7687362000,7421464000,7778325000,3444031000,495168000,555.33,50.2
2362,2015/09,19797536000,14116984000,13638911000,3488251000,100000000,1218750000,181.77,68.5
2370,2015/09,8897381000,7173291000,7033364000,-7511382000,800000000,-,79.25,80.3
2371,2015/03,33412000000,26630000000,26187137000,26701380000,-,-,119.06,78.4
2372,2015/03,6839000000,4613000000,4439000000,420000000,290000000,194000000,418.94,65
2373,2015/10,16865231000,3180030000,2085939000,1288174000,1150000000,610162000,684.77,18.9
