配当
コード,年度,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率
2872,2020/02,30,16367000,631000,-,-,1.2
2874,2020/09,23,1356000000,-,57.95,57.95,1.7
2875,2020/03,80,8170000000,2000000,34.95,34.95,2.7
2876,2020/03,12,109261000,19000,21.32,21.33,2.2
2877,2020/03,12,181472000,-,40.08,40.08,1.1
2882,2020/03,10,88876000,84000,26.07,26.1,1.4
2883,2020/03,55,330455000,100043000,40.59,52.88,4.2
2884,2020/02,-,-,104000,-,0.06,-
2892,2020/03,25,122000000,-,51.26,51.26,0.7
2894,2020/03,3,50631000,-,-,-,1.4
2897,2020/03,110,11457000000,6000000,39.08,39.1,3.5
2899,2020/03,31,554000000,451000000,48.22,87.47,1.8
2902,2020/03,53,800616000,156132000,25.28,30.21,2.5
2903,2020/03,17,204000000,-,18.66,18.66,1.7
2904,2020/06,8,129674000,-,51.31,51.31,1.3
2905,2020/03,-,0,208000,-,-,0
2907,2020/03,15,114005000,8752000,20.69,22.27,0.9
2908,2020/03,40,1141000000,-,36.81,36.81,1.8
2910,2020/04,32,850000000,-,440.41,-,3.1
2911,2020/03,30,54868000,61546000,20.88,44.31,0.8
2914,2020/12,154,273134000000,1000000,88.04,88.04,10.5
2915,2020/03,31,494000000,-,24,24,1.5
2916,2020/03,15,170758000,-,29.48,29.48,1.8
2917,2020/09,15,76073000,15000,41.39,41.4,0.7
2918,2020/02,40,704000000,-,69.7,69.7,1.6
2919,2020/03,50,95544000,122000,23.3,23.33,1.2
2922,2020/03,20,251655000,52000,22.76,22.76,1.2
2923,2020/04,40,100883000,547000,14.64,14.72,1.5
2924,2020/03,20,148000000,124000000,24.1,44.3,2.7
2925,2020/02,30,179000000,-,13.88,13.88,1.6
2926,2020/09,-,28000,-,0.17,0.17,-
2927,2020/08,20,351593000,29000,51.96,51.96,2.7
2928,2020/03,-,3000000,-,-,-,-
2929,2020/07,8.5,101642000,-,14.71,-,5.4
2930,2020/02,4.3,569763000,-,28.85,28.85,16.4
2932,2020/12,40,65000000,205000,7.81,7.83,7.7
2970,2020/12,-,-,16000000,-,13.22,-
2974,2020/09,18,117234000,-,18.71,-,1
2975,2020/11,32,583315000,-,33.73,33.73,3.1
2976,2020/03,10,5000000,-,2.11,-,0.8
2981,2020/03,50,37355000,-,5.53,-,3.4
2982,2020/12,2.63,137146000,2162000,51.76,52.57,0.8
2986,2020/12,43,263745000,607258000,40.58,134,4.8
2987,2020/09,26,130000000,-,39.31,-,8
3001,2020/12,16,492000000,1148000000,17.14,57.12,0.9
3002,2020/03,115,1995000000,1964000000,45.48,90.24,1.9
3003,2020/12,36,23543000000,425000000,37.01,37.67,5
3010,2020/03,-,-,15000,-,-,-
3011,2020/03,2,33491000,54000,-,-,1.4
3020,2020/03,70,140000000,-,12.39,12.39,2.8
3021,2020/05,22,108670000,118580000,37.54,78.51,5.6
3023,2020/03,38,436000000,52000000,25.68,28.74,2.7
3024,2020/03,10,54522000,-,32.2,32.2,0.9
3028,2020/06,40,1619000000,2483000000,9523.53,24129.41,1.6
3030,2020/02,7,157682000,272250000,33.5,91.34,1.8
3031,2020/04,6.5,111381000,-,24.69,24.69,3.8
3032,2020/03,-,-,-,-,0,-
3034,2020/03,28,1075000000,1499000000,26.43,63.29,2.7
3035,2020/08,11,62943000,130649000,26.95,82.89,2
3036,2020/03,42,1039000000,283000000,28.73,36.55,2.7
3038,2020/10,15,2150000000,-,14.29,14.29,12.7
3040,2020/12,12,189000000,715000000,12.74,60.96,3.3
3041,2020/06,-,12148000,-,-,-,-
3042,2020/03,-,0,-,0,0,-
3043,2020/05,-,-,-,-,0,-
3045,2020/08,25,53720000,-,26.27,26.27,1.3
3046,2020/08,25,1198000000,5000000000,71.01,367.4,3
3047,2020/12,5,11994000,-,51.61,51.61,1.7
3048,2020/08,13,3518000000,-,64.55,64.55,1.7
3050,2020/02,28,3769000000,1449000000,27.35,37.86,1.9
3054,2020/12,9,80724000,-,36.21,36.21,2.7
3055,2020/03,17,400000000,-,19.58,19.58,0.8
3057,2020/02,-,21582000,50000,6.25,6.26,-
3059,2020/03,20,97417000,34000,30.11,30.12,1.5
3063,2020/02,3,26755000,37000,-,-,-
3064,2020/12,18,3974000000,68000000,28.86,29.35,10.7
3065,2020/02,10,32595000,-,416.23,416.23,0.7
3066,2020/03,-,17608000,-,-,-,-
3067,2020/09,-,44180000,-,-,-,-
3068,2020/03,-,94969000,103000,-,-,0
3069,2020/03,4,167660000,3924000,9.93,10.16,1.5
3070,2021/01,-,0,18000,-,-,0
3073,2020/02,9,206605000,184000,14.33,14.34,2.2
3075,2020/05,-,82015000,-,-,-,-
3076,2020/06,45,1989000000,1000000,43.05,43.07,4.4
3077,2020/03,3.5,39686000,-,-,-,0.9
3079,2020/03,24,259857000,431771000,32.81,87.32,3.4
3080,2020/02,9,115305000,-,23.4,23.4,2.9
3082,2020/06,-,76685000,-,-,-,-
3085,2020/12,24,764000000,-,32.29,32.29,3.8
3086,2020/02,36,9396000000,7000000,44.21,44.25,-
3087,2020/02,34,1458000000,-,24.07,24.07,1.4
3088,2020/03,70,7193000000,2000000,27.48,27.49,3.3
3089,2020/11,25,52974000,-,-,-,3
3091,2020/12,10,180936000,192000,-,-,0.9
3092,2020/03,30,6716000000,-,35.72,35.72,32.1
3093,2020/02,17,192368000,-,37.29,37.29,4.3
3094,2020/02,5,120318000,-,-,-,0.8
3096,2020/03,12,118126000,17000,14.14,14.14,1.6
3097,2020/06,95,602051000,595000,131.81,131.94,3.3
3098,2020/03,92,1927000000,2000000,23.3,23.33,2.1
3099,2020/03,12,4681000000,10004000000,-,-,0.8
3101,2020/03,40,3551000000,3000000,25.78,25.8,2
3103,2020/03,0,321000000,-,-,-,-
3104,2020/03,100,1144000000,1000000,50.42,50.46,3.4
3105,2020/12,30,4991000000,3000000,36.86,36.88,2.1
3106,2020/03,60,1289000000,1910000000,34.55,85.74,1.4
3107,2020/03,160,3845000000,2000000,18.16,18.17,3.2
3109,2020/03,40,434000000,-,45.16,45.16,1.4
3110,2020/03,45,1552000000,10000000,26.89,27.07,1.9
3113,2020/03,-,268184000,231000,-,-,-
3116,2020/03,54,10423000000,-,42.05,42.05,3.4
3121,2020/03,1,55734000,43000,66.73,66.78,0.8
3123,2020/03,14,182779000,-,-,-,1.3
3125,2020/03,15,39111000,45000,-,-,1.1
3131,2020/03,45,89838000,-,48.46,48.46,1.7
3132,2020/03,50,3145000000,1877000000,55.83,89.15,2.3
3133,2020/03,-,10000,-,-,-,-
3134,2020/04,7,103530000,205079000,9.68,28.86,2.5
3135,2020/06,-,-,-,-,0,-
3137,2020/03,3,19000000,-,5.5,-,0.7
3138,2020/12,-,-,35494000,-,16.54,-
3139,2020/11,30,216089000,148000,10.48,10.49,1.8
3140,2020/06,4,57000000,-,30.16,30.16,1.4
3141,2020/02,25,4610000000,3000000,20.22,20.23,3.4
3143,2020/03,45,125989000,59000,26.66,26.67,5
3148,2020/05,40,2339000000,-,19.09,19.09,3.1
3150,2020/03,12,191788000,122000,12.93,12.94,6
3151,2020/03,24,1292000000,1498000000,27.83,60.1,1.4
3153,2020/03,20,431000000,-,30.92,30.92,2.1
3154,2020/06,14,305043000,23000,32.06,32.07,2.3
3156,2020/03,80,2144000000,-,37.47,37.47,3.3
3157,2020/03,20,265000000,-,20.72,20.72,1.9
3159,2021/01,2,185000000,-,8.85,-,0.5
3160,2020/05,9,112631000,-,51.48,51.48,2.5
3161,2020/04,20,68907000,-,21.79,21.79,2.1
3166,2020/03,26,328000000,-,23,23,2.3
3167,2020/03,28,3678000000,1000000,44.63,44.64,5.8
3168,2020/08,15,212404000,-,56.15,56.15,2.8
3169,2021/01,8,56895000,27000,9.21,9.21,2.9
3171,2020/02,35,378000000,-,30.78,30.78,-
3172,2020/07,30,84998000,-,20.24,20.24,2.7
3173,2020/03,21,192318000,-,54,54,2.6
3174,2020/08,15,64327000,21390000,-,-,1.5
3175,2020/03,-,-,-,-,0,-
3176,2020/09,37.5,1059540000,108000,35.16,35.17,3.6
3177,2020/02,90,82744000,202000,117.37,117.66,4.4
3178,2020/03,11.5,441140000,-,-,-,1.4
3179,2020/03,16,331819000,76925000,27.79,34.23,7.1
3180,2020/04,10,57379000,111140000,14.06,41.3,1.6
3181,2020/02,5,8000000,-,12.61,-,0.5
3182,2020/03,-,-,-,0,0,-
3183,2020/03,33,918663000,-,49.06,49.06,4.7
3184,2020/03,50,104996000,128000,15.45,15.47,1.9
3185,2020/03,-,-,12000,-,-,-
3186,2020/11,7,452000000,3724000000,9.54,88.1,1.8
3187,2020/09,3,52252000,-,-,-,-
3189,2020/08,3,25743000,91000,-,-,0.9
3190,2020/03,10,70555000,-,25.58,25.58,1.1
3191,2020/06,30.5,1776000000,-,16.22,16.22,2.1
3192,2020/02,-,19903000,-,-,-,-
3193,2020/07,4,92977000,56000,-,-,0.8
3194,2020/02,40,413000000,-,23.11,23.11,-
3195,2020/10,-,-,31000,-,0.03,-
3196,2020/12,-,107542000,-,-,-,-
3197,2020/12,-,1986000000,-,-,-,-
3198,2020/02,13,669358000,145000,45.81,45.82,2.1
3199,2020/03,17,325427000,176000,21.42,21.43,2.2
3201,2020/11,27,1890000000,1038000000,26.54,41.12,2.1
3202,2020/03,-,-,-,-,0,-
3204,2020/12,10,178000000,-,96.74,96.74,0.8
3205,2020/03,2.5,169000000,-,-,-,0.6
3211,2020/10,1,5345000,12000,-,-,-
3221,2020/03,24,247570000,-,19.7,19.7,3.4
3222,2020/02,16,2052000000,1000000,125.43,125.49,1.5
3223,2020/02,-,3000,47000,0.11,1.76,-
3228,2020/08,48,1018419000,-,24.98,24.98,2.4
3231,2020/03,80,14375000000,8573000000,29.41,46.94,2.7
3232,2020/03,10,1388902000,290000,36.93,36.94,2
3236,2020/05,2,55000000,29000000,6.18,9.44,1.4
3238,2020/03,12,77399000,-,7.89,7.89,1.5
3241,2020/12,13.5,153000000,-,33.05,-,5
3242,2020/06,20,590478000,-,39.21,39.21,5.8
3244,2020/11,82,3335000000,893000000,31.42,39.83,4.5
3245,2020/09,19,1053000000,129000000,56.89,63.86,5.5
3246,2021/01,15,132038000,-,22.77,-,2.1
3248,2020/10,28,89063000,27000,29.44,29.45,2.6
3250,2020/03,2,768658000,298868000,122.92,170.72,-
3252,2020/12,25,1005711000,-,61.15,-,1.9
3254,2020/03,39,3059000000,-,13.97,13.97,2.4
3258,2020/03,-,1539000000,1000000,4.47,4.47,-
3260,2020/02,-,2975000,18000,-,-,0
3261,2020/12,14,50930000,16000,60.46,60.48,2.8
3264,2020/09,-,0,-,0,-,-
3266,2020/11,1,37000000,2000000,148,156,1.6
3267,2020/11,-,28888000,119661000,146.94,755.59,-
3271,2020/06,-,337963000,-,-,-,-
3275,2020/03,36,277967000,18026000,41.26,43.94,4.5
3276,2020/12,42,681150000,-,63.07,63.07,12
3277,2020/12,25,194489000,-,54.4,54.4,2.1
3280,2020/02,14,80000000,189000000,20.78,69.87,-
3284,2020/03,35,1721000000,-,623.55,623.55,4.6
3286,2020/06,16.4,81383000,-,141.33,141.33,10.6
3288,2020/09,80,8074000000,-,13.57,13.57,4.9
3289,2020/03,16,11512000000,-,29.82,29.82,2
3291,2020/03,62,17876000000,1000000,33.26,33.26,2.3
3293,2020/03,70,321372000,72000,39.64,39.64,1.9
3294,2020/03,38,239217000,-,27.5,27.5,3.4
3297,2020/05,30,81358000,43098000,29.46,45.06,2.6
3299,2020/12,10,722000000,76000000,120.53,133.22,1.1
3300,2020/06,7.58,170109000,51000,51.92,51.94,1.6
3302,2020/12,45,1182373000,49000,34.99,34.99,2.2
3306,2020/03,-,7332000,18000,-,-,-
3315,2020/03,1,873000000,-,3117.86,3117.86,0.6
3316,2020/03,19,119177000,-,30.43,30.43,3.8
3317,2020/03,20,43358000,-,47.21,47.21,1.5
3319,2020/12,5.5,100505000,50000,38.51,38.53,1.6
3320,2021/01,24,95000000,-,4.75,-,1.2
3321,2020/05,25,237163000,-,47.76,47.76,2.1
3322,2020/03,7.5,42394000,-,7.16,7.16,1
3323,2020/09,2,212404000,83582000,64.94,90.5,3.6
3326,2020/06,-,19404000,-,-,-,-
3328,2020/09,20,214845000,290350000,11.36,26.71,2.5
3329,2020/04,9,48418000,93000,-,-,1.4
3333,2020/02,18,472328000,110316000,18.46,22.77,1.7
3341,2020/03,25,749000000,-,11.18,11.18,1.7
3344,2020/03,-,10000,210000,0,0.02,-
3347,2020/03,4,90579000,-,25.82,25.82,1.2
3349,2020/05,55,2078000000,-,9.69,9.69,1.6
3350,2020/12,-,-,278000,-,-,-
3352,2020/03,40,89643000,-,27.9,27.9,1.7
3353,2020/02,42.5,152494000,-,19.01,19.01,1.6
3355,2020/12,21,395921000,38000,27.4,27.4,1.8
3356,2020/03,5,82000000,31000,38.19,38.21,4.4
3358,2020/03,-,11000,-,-,-,-
3359,2020/09,4,44148000,34000,16.77,16.78,1.5
3360,2020/03,75,3334000000,1000000000,28.25,36.72,3.6
3361,2020/04,15,296853000,25000,29.85,29.85,1.9
3370,2020/03,-,0,-,-,-,-
3371,2020/03,20,260557000,970116000,18.21,86.03,2.8
3374,2020/03,29,102671000,102289000,30.75,61.38,1.5
3375,2020/03,35,43680000,100044000,29.34,96.55,2.6
3376,2020/08,7,150874000,-,149.06,149.06,0.5
3377,2020/11,7.5,62845000,-,10.57,-,2.4
3382,2020/02,98.5,84037000000,6718000000,38.52,41.6,3.4
3384,2020/02,-,15000,-,0.17,0.17,-
3386,2020/12,34,94000000,-,13.95,-,2.8
3387,2020/02,3,1120000000,-,92.95,92.95,6.9
3388,2020/03,72,825128000,112000,29.9,29.91,3.7
3391,2020/05,167,7205000000,-,25.83,25.83,3.7
3392,2020/03,5,117975000,36000,32.7,32.71,0.9
3393,2020/03,9,90175000,170950000,41,118.72,1.9
3395,2020/03,62,1320799000,278000,88.86,88.88,2.8
3396,2020/02,5,34000000,-,9.32,9.32,0.2
3397,2020/03,6.25,64000000,-,3.27,3.27,0.1
3399,2021/01,16,39286000,49000,27.86,27.9,2.2
3401,2020/03,60,13427000000,12000000,53.17,53.22,2.9
3402,2020/03,16,25612000000,1000000,30.41,30.41,2.3
3405,2020/12,40,14784000000,2000000,575.25,575.33,2.7
3407,2020/03,34,48723000000,10016000000,46.88,56.52,3.5
3408,2020/03,65,342810000,167280000,14.82,22.05,1.9
3409,2020/03,-,0,463000,-,-,-
3415,2020/02,-,-,99962000,-,10.71,-
3416,2020/12,-,-,148000,-,-,-
3417,2020/03,19,251000000,186000000,10.61,18.47,1.4
3418,2020/07,7.5,64466000,71000,-,-,2.7
3419,2020/10,-,-,-,-,0,-
3420,2020/03,70,367986000,-,17.49,17.49,3.4
3421,2020/07,26,457930000,77482000,33.62,39.3,1.2
3422,2020/03,8,82000000,-,3.38,3.38,0.9
3423,2020/03,10,299080000,-,110.64,110.64,3.5
3424,2020/03,10,73991000,-,28.9,28.9,0.7
3426,2020/06,35,139643000,-,28.93,28.93,1.5
3431,2020/03,80,408346000,208000,15.6,15.61,2.2
3433,2020/03,25,1671000000,-,37.94,37.94,3.9
3434,2020/03,40,382000000,-,-,-,1.4
3435,2020/03,26,196221000,97370000,19.46,29.11,1.7
3436,2020/12,27,8173000000,3300000000,32.04,44.98,2.6
3437,2020/03,37.5,59291000,-,9.6,9.6,1.2
3439,2020/06,13,121511000,239000,-,-,0.4
3440,2020/08,25,192739000,-,36.14,36.14,1.7
3441,2020/07,5,23000000,22000,13.42,13.43,0.5
3442,2020/03,-,-,74000,-,0.04,-
3443,2020/03,80,585000000,91000000,9.07,10.48,0.8
3444,2020/04,10,121949000,181800000,-,-,1.6
3445,2020/12,20,192433000,83000,6.81,6.82,1.2
3446,2020/06,-,-,172000,-,1.05,-
3447,2020/03,44,615507000,112500000,41.95,49.62,4.6
3449,2020/12,41,801836000,-,66.51,-,4
3452,2020/12,15,478000000,-,138.95,138.95,3
3454,2020/11,24,294246000,37000,12.72,12.72,2
3457,2020/06,19,719129000,50000,69.77,69.78,3.2
3458,2020/07,22,527109000,63000,20.18,20.18,3
3461,2020/09,8,49675000,57000,23.19,23.22,2.4
3464,2020/03,25,148689000,85000,15.58,15.58,3.2
3465,2020/03,76,1195526000,-,33.35,33.35,5.9
3467,2020/03,18,114018000,-,32.09,32.09,3.8
3469,2020/06,11,36016000,-,14.37,14.37,1.9
3475,2020/10,34,338152000,114764000,18.51,24.8,6.4
3477,2020/03,30,59992000,48000,28.58,28.6,2.5
3480,2020/10,34,263701000,249703000,9.55,18.59,2
3482,2020/12,24.5,310000000,2529000000,11.48,105.15,5.2
3484,2020/03,9,124767000,36000,22.11,22.12,6.9
3486,2020/12,35,94558000,-,13.78,-,6.4
3489,2020/03,30,149400000,101000,27.25,27.27,3.7
3490,2020/02,-,-,33000,-,0.25,-
3491,2020/10,-,-,-,-,0,-
3494,2020/09,30,46968000,86000,18.19,18.23,1.3
3495,2020/09,48,57459000,63000,14.91,14.93,2
3496,2020/09,-,-,80108000,-,57.44,-
3497,2020/07,6,14426000,36000,14.36,14.39,0.5
3498,2020/08,20,55104000,199999000,40.96,189.65,1.6
3501,2020/05,50,468000000,1601000000,329.58,1457.04,1.1
3504,2020/03,30,464925000,-,94.01,94.01,1
3512,2020/03,13,249993000,142939000,59.69,93.81,1.5
3513,2020/03,60,285096000,300230000,79.64,163.5,1.5
3515,2020/03,5,60558000,-,-,-,0.1
3521,2020/03,-,-,-,-,0,-
3524,2020/04,50,129681000,2558000,45.92,46.82,2.2
3526,2020/03,25,269000000,1000000,13.15,13.2,0.9
3528,2020/03,1,2401000,-,1.01,1.01,2.9
3529,2020/03,15,481000000,2000000,-,-,0.6
3536,2020/08,2,30325000,-,6.1,6.1,3.7
3537,2020/03,18,64412000,114198000,25.17,69.79,0.8
3538,2020/06,14,130006000,47000,16.2,16.21,2.3
3539,2020/07,35,799000000,-,21.87,21.87,3.4
3540,2020/12,58.42,150599000,215000,5.16,5.16,4.7
3541,2020/08,-,-,-,-,0,-
3542,2020/03,-,-,-,-,0,-
3543,2020/02,51,2286317000,-,42.53,42.53,-
3544,2020/05,28,128000000,-,111.3,111.3,1.5
3546,2020/02,26,824520000,440000,43.4,43.42,3.6
3547,2020/11,10,278526000,490772000,-,-,4
3548,2020/02,38,1391000000,497000000,48.45,65.76,7
3549,2020/05,20,599000000,-,4.82,-,1
3550,2020/02,5,63000000,-,11.66,11.66,2.9
3551,2020/03,30,211865000,31000,29.19,29.19,1.3
3553,2020/03,32,783000000,-,61.32,61.32,2.5
3557,2020/02,-,-,-,-,0,-
3558,2020/02,-,-,101127000,-,-,-
3559,2020/03,5,22381000,79000,20.01,20.08,1.4
3560,2020/08,45,104347000,-,68.69,68.69,2.8
3561,2020/03,4,189994000,-,-,-,2.3
3562,2020/02,15,92987000,65140000,34.89,59.34,4.6
3563,2020/09,15,2610000000,-,40.42,40.42,3.6
3564,2020/03,50,3290000000,-,49.87,49.87,3.4
3565,2021/01,3.5,47328000,-,11.22,11.22,2.5
3566,2020/12,10,24830000,53000,11.09,11.12,1.2
3569,2020/03,36,2120000000,1000000000,24.79,36.49,2.6
3571,2020/03,35,509072000,13000,-,-,3.1
3577,2020/03,20,150093000,100460000,-,-,1
3580,2020/03,15,645000000,-,46.91,46.91,1.8
3583,2020/03,15,46214000,409000,32.86,33.15,0.9
3591,2020/03,60,4906000000,7745000000,141.3,364.37,-
3593,2020/03,66,1983000000,1000000,35.87,35.88,-
3597,2020/06,300,864917000,462000,53.92,53.95,2.7
3598,2020/03,-,28278000,-,36.88,36.88,-
3600,2020/03,62.5,86048000,112000,-,-,1
3604,2020/03,6,23182000,106000,9.11,9.15,0.9
3607,2020/08,8,157225000,19000,-,-,1.6
3608,2020/02,17.5,1670000000,1334000000,76.57,137.73,1.7
3611,2020/03,40,499000000,2000000,42.47,42.64,1.8
3612,2020/03,53,2590000000,-,32.04,32.04,2.2
3622,2020/03,3.25,22746000,-,-,-,1.2
3623,2020/12,8.75,55775000,-,39.24,39.24,2.9
3625,2020/06,5,36250000,499959000,-,-,1.1
3626,2020/03,30,6767000000,4153000000,23.01,37.13,3.2
3627,2020/02,3,20967000,21000,3.7,3.7,0.8
3628,2020/06,12,28321000,113000,14.04,14.09,3.5
3630,2020/12,28,273981000,379000,14.3,14.32,2.2
3632,2020/06,10,2302000000,1390000000,84.98,136.29,2.1
3633,2020/12,81,338870000,394000,40.83,40.88,20.1
3634,2020/03,3,7358000,-,42.77,42.77,0.7
3635,2020/03,61,6952000000,8000000,45.42,45.47,6.4
3636,2020/09,135,1642000000,-,23.14,23.14,4.3
3639,2020/06,-,19000,-,-,-,-
3640,2020/03,35,194786000,110000,74.53,74.57,2.6
3641,2020/03,10,102000000,87000000,10.55,19.54,1.4
3645,2020/05,1.5,10772000,796461000,13.58,1017.36,0.6
3646,2020/03,20,109561000,-,468.17,468.17,3.9
3647,2020/08,-,115283000,1028000,92.23,93.05,-
3648,2020/03,11,196034000,22274000,41.19,45.87,1.6
3649,2020/12,8,206259000,-,47.97,47.97,6.9
3652,2020/03,-,-,-,-,0,-
3653,2020/10,-,0,132000,-,-,-
3655,2020/06,-,-,293000,-,0.03,-
3656,2020/12,-,-,-,-,0,-
3657,2021/01,13,454174000,-,21.43,21.43,3.3
3658,2020/03,-,-,200233000,-,36.75,-
3659,2020/12,5,4417000000,2783000000,7.86,12.81,0.7
3661,2020/03,22,198578000,192000,42.22,42.26,4.2
3662,2020/07,16,312000000,-,-,-,2.6
3663,2020/12,10,48902000,470000,-,-,1.9
3665,2021/01,10,291493000,-,13.89,13.89,4.5
3666,2020/03,12,315516000,-,241.98,241.98,4.9
3667,2020/12,-,-,21000,-,-,-
3668,2020/09,25,2167000000,-,27.17,27.17,4.4
3670,2020/02,55,59840000,53000,34.59,34.62,-
3671,2020/12,12,71510000,123000,21.41,21.45,3.4
3672,2020/09,-,0,-,-,-,-
3673,2020/12,13.2,1146294000,29000,46.5,46.5,4.8
3674,2020/09,-,-,-,-,0,-
3675,2020/12,6.2,120870000,100016000,25.89,47.32,3.6
3676,2020/03,14,296218000,500047000,37.4,100.52,5.5
3677,2020/09,16,327208000,58284000,32.23,37.98,10.2
3678,2020/02,13,129000000,-,14.59,14.59,3.4
3679,2020/03,3,201000000,-,7.53,7.53,2.2
3680,2020/12,-,-,23000,-,0.13,-
3681,2020/12,4,24078000,299985000,2.12,28.48,2.8
3682,2020/03,18,124628000,48639000,148.95,207.08,3.7
3683,2020/12,10,82739000,6467000,12.85,13.85,2.2
3687,2020/09,6,247704000,299991000,37.08,81.98,5.7
3688,2020/12,48,404000000,264000000,22.68,37.51,5.1
3689,2020/09,-,-,26000,-,-,-
3690,2020/09,4,7000,136000,0,0.08,2
3692,2020/03,-,0,158000,0,0.06,-
3694,2020/03,-,-,-,-,0,-
3695,2020/12,53.86,68667000,-,39.09,39.09,6.1
3696,2020/12,18,154940000,299973000,20.81,61.1,3.1
3697,2020/08,-,-,555000,-,0.03,-
3698,2020/09,-,-,127000,-,0.03,-
3708,2020/03,75,1041000000,1000000,28.18,28.21,1.5
3710,2020/09,6,66820000,42000,127.53,127.61,0.6
3712,2020/09,80,267984000,535000,34.66,34.73,6.3
3723,2020/09,12,123357000,-,14.09,14.09,1.9
3726,2020/09,-,-,144000,-,-,-
3727,2020/12,-,-,159000,-,0.19,-
3733,2020/10,85,489566000,317000,20.86,20.87,2
3738,2020/03,75,4235000000,-,33.54,33.54,8.2
3739,2020/03,-,-,53000,-,-,-
3741,2020/03,73,245725000,-,35.72,35.72,6.2
3744,2020/12,10,43343000,55000,13.98,13.99,5.8
3747,2020/09,-,-,-,-,0,-
3750,2020/03,10,134252000,492000,42.03,42.19,1.8
3751,2020/03,10,274000000,-,13.76,13.76,1.1
3753,2020/03,-,-,91000,-,0.02,-
3758,2020/12,5,277000000,411000000,-,-,1
3760,2020/05,-,-,82000,-,-,-
3762,2020/03,15,715244000,199000,38.39,38.4,4.7
3763,2020/03,45,529805000,135000,51.1,51.11,7.6
3765,2020/12,30,2090000000,2995000000,12.77,31.06,2.3
3766,2020/03,13,45454000,59971000,-,-,1.2
3768,2020/03,20,65373000,246362000,21.37,101.91,1.7
3769,2020/09,52,2648164000,-,34.73,34.73,13.1
3770,2020/04,-,39000,-,-,-,-
3771,2020/03,50,250746000,198000,20.26,20.28,7.1
3772,2020/03,20,165437000,265000,6.82,6.83,2.2
3773,2020/03,-,-,-,-,0,-
3774,2020/03,13.5,1217082000,133000,30.38,30.38,1.6
3775,2020/12,-,-,-,-,0,-
3776,2020/12,2,119532000,15000,34.9,34.9,1.4
3777,2020/12,-,0,6000,-,-,0
3778,2020/03,2.5,91200000,-,56.97,56.97,1.2
3779,2020/03,-,-,-,-,0,-
3784,2020/12,14,243852000,-,19.95,19.95,2.9
3787,2020/03,-,0,37000,-,-,0
3788,2020/12,50.81,536688000,-,45.85,45.85,8.7
3791,2020/05,5,25276000,45000,-,-,0.5
3793,2020/03,-,-,-,-,0,-
3796,2020/03,5,34507000,22000,47.45,47.48,2.1
3798,2020/03,26,143498000,172911000,19.43,42.85,2.8
3799,2020/03,12,102028000,166684000,29.36,77.34,1.6
3800,2020/03,62,479091000,1165101000,53.62,184.03,4.4
3802,2020/03,10,12844000,-,13.07,-,2.4
3804,2020/10,14,64928000,130000,12.71,12.74,3.3
3807,2020/12,3,22842000,-,34.61,34.61,13.5
3808,2020/06,-,22683000,-,-,-,-
3810,2020/05,10,78000000,31000,14.81,14.81,1.8
3814,2020/09,-,61587000,-,-,-,-
3816,2020/07,15.83,56038000,3494000,17.89,19,1.6
3817,2020/03,110,1357000000,-,-,-,6.6
3823,2020/08,-,0,-,-,-,-
3824,2020/05,-,9036000,-,-,-,-
3826,2020/02,13,177250000,49484000,38.65,49.44,-
3830,2020/03,3.5,52630000,229000,10.27,10.32,2.1
3834,2020/03,18.5,517000000,1085000000,44.96,139.3,5.4
3835,2020/03,5.95,236685000,36000,26.17,26.18,4.2
3836,2020/06,9,281755000,71000,18.32,18.33,5.2
3837,2020/03,32,274149000,201000,33.26,33.28,7
3839,2020/03,10,81979000,16000,22.42,22.43,1.5
3840,2020/03,-,0,-,-,-,-
3841,2020/03,20,38481000,-,41.35,41.35,1.3
3842,2020/03,-,6171000,54000,-,-,-
3843,2020/04,7,155365000,179259000,-,-,1.8
3844,2020/03,29,997848000,375000,50.53,50.55,9.1
3845,2020/03,-,-,2000000,-,-,-
3847,2020/03,120,162768000,275000,30.77,30.82,3.6
3848,2020/03,43,114490000,-,42.84,42.84,3.7
3849,2020/03,5,34000,-,0.04,0.04,0.5
3850,2020/03,25,109004000,397809000,20.73,96.38,3.1
3851,2020/03,4,20207000,45000,7.51,7.52,0.6
3852,2020/12,18,136354000,18000,24.83,24.84,2.7
3853,2020/03,4,66836000,129980000,-,-,1.3
3854,2020/07,15,300019000,142880000,25.22,37.23,11.4
3856,2020/06,17,87763000,28000,41.54,41.55,4.3
3857,2020/03,24,598823000,332000,54.89,54.92,5.3
3858,2020/03,-,-,-,-,0,-
3861,2020/03,14,12883000000,582000000,22.14,23.14,2
3863,2020/03,40,4630000000,411000000,32.58,35.47,1.2
3864,2020/03,5,223000000,2000000,27.84,28.09,0.4
3865,2020/03,12,2268000000,10097000000,28.1,153.18,1.1
3877,2020/03,50,667000000,-,72.58,72.58,1.4
3878,2020/03,-,255000000,-,50,50,0
3880,2020/03,13.5,1570000000,419000000,8.18,10.36,1.1
3891,2020/03,20,215133000,-,31.12,31.12,1.5
3892,2020/05,15,69417000,-,7.14,7.14,0.8
3895,2020/03,18,124874000,56000,22.06,22.07,1.7
3896,2020/03,-,34911000,29000,-,-,-
3900,2020/09,-,-,56000,-,-,-
