業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
1861,2011/03,240481000000,4034000000,2941000000,1575000000,71.35,3.58,0.88
1865,2011/03,98063000000,1786000000,3400000000,3548000000,55.79,6.76,3.83
1866,2011/03,57062752000,919289000,999283000,561495000,71.65,2.66,1.14
1867,2011/03,36669336000,784167000,892310000,540174000,157.18,3.75,1.47
1869,2011/03,74106000000,2150000000,2252000000,1352000000,49.96,6.59,2.29
1870,2011/03,61637000000,4428000000,3797000000,1917000000,42.98,6.97,2.3
1871,2011/03,86636000000,1427000000,947000000,535000000,13.36,3.03,0.8
1873,2011/10,49127000000,3935000000,3334000000,2763000000,48.93,28.05,6.27
1878,2011/03,1001169000000,73767000000,78005000000,43151000000,535.31,32.89,8.1
1879,2011/03,62698000000,3258000000,4330000000,2460000000,40.09,13.63,3.26
1881,2011/03,374840000000,15264000000,15494000000,7669000000,64.23,4.41,2.1
1882,2011/03,91230000000,2459000000,2124000000,848000000,162.45,4.51,1.23
1883,2011/03,181856000000,9869000000,9845000000,5372000000,57.05,4.28,3.12
1884,2011/03,127029000000,3840000000,3801000000,2070000000,212.06,3.75,1.73
1885,2011/03,164772000000,5774000000,4356000000,1411000000,62.73,2.3,0.83
1887,2011/05,67327000000,399000000,461000000,71000000,0.71,0.2,0.11
1888,2011/03,59077000000,1774000000,2256000000,-5316000000,-410.03,-,-
1890,2011/03,122113000000,4213000000,3369000000,1217000000,17.5,5.69,1.23
1892,2011/03,34230362000,525417000,322901000,211981000,96.04,3.85,0.77
1893,2011/03,302256000000,9782000000,7431000000,2163000000,7.56,3.58,0.76
1897,2011/12,12986000000,-342000000,-154000000,-278000000,-73.03,-,-
1898,2011/03,59365000000,2109000000,1943000000,1715000000,54.06,20.07,3.62
1899,2011/12,103657000000,579000000,501000000,-234000000,-26.03,-,-
1904,2011/03,41964527000,966816000,1107734000,500580000,69.69,2.73,1.41
1905,2011/03,16448403000,-799834000,-786423000,-735686000,-95.62,-,-
1906,2011/03,19168843000,705605000,282221000,158605000,9.78,2.13,0.79
1909,2011/03,21248932000,738246000,729209000,343062000,58.46,6.65,2.47
1911,2011/03,797493000000,14238000000,14206000000,5175000000,29.17,3.18,1.06
1914,2011/03,18955000000,-80905000,39000000,-560000000,-18.15,-,-
1921,2011/03,24771000000,476389000,354000000,62000000,1.52,0.32,0.15
1925,2011/03,1690151000000,87697000000,79049000000,27267000000,45.45,4.3,1.41
1926,2011/03,63862000000,1182000000,1171000000,866000000,14.98,2.92,1.52
1928,2011/01,1488369000000,56354000000,56271000000,30421000000,44.94,4.13,2.27
1929,2011/03,50642000000,1803000000,1509000000,2318000000,63.65,22.28,6.51
1930,2011/03,31688000000,1649000000,1895000000,435000000,17.42,2.73,1.39
1934,2011/03,161993000000,2973000000,3511000000,-80000000,-0.98,-,-
1938,2011/03,46176206000,2556084000,4626886000,3312982000,129.33,16.44,6.62
1939,2011/03,71672000000,2873000000,3377000000,1522000000,187.26,3.63,2.14
1941,2011/03,116535000000,713000000,2627000000,1224000000,18.79,0.69,0.55
1942,2011/03,462482000000,10735000000,11634000000,5866000000,28.57,3.39,1.66
1944,2011/03,478516000000,23413000000,24961000000,13852000000,52.06,4.3,2.86
1945,2011/03,48032000000,2011000000,2205000000,1344000000,36.07,3.08,2.23
1946,2011/03,167257000000,3217000000,3723000000,2134000000,110.4,2.62,1.29
1948,2011/03,37771000000,337000000,375000000,121000000,67.45,1.06,0.42
1949,2011/03,109360000000,4101000000,4378000000,2012000000,56.46,6.74,2.81
1950,2011/03,153747000000,10762000000,11702000000,6229000000,95.34,7.23,3.78
1951,2011/03,282264000000,12390000000,13246000000,7780000000,66.04,7.33,3.95
1952,2011/03,74331000000,753000000,962000000,652000000,25.79,2.4,0.97
1954,2011/03,65806000000,2703000000,2697000000,1207000000,69.64,2.78,1.61
1959,2011/03,248577000000,6186000000,7874000000,3776000000,45.49,4.13,1.72
1960,2011/03,28081967000,239009000,496181000,128443000,5.4,0.45,0.33
1961,2011/03,151794000000,3843000000,4239000000,2124000000,28.52,2.66,1.34
1963,2011/03,447222000000,63559000000,63395000000,25477000000,98.35,9.65,5.44
1964,2011/03,34729000000,3856000000,4002000000,2314000000,259.33,10.25,5.19
1965,2011/03,47852000000,342000000,503000000,163000000,7.12,0.66,0.38
1966,2011/03,41115543000,1238664000,1176165000,662627000,54.22,6.99,2.58
1967,2011/03,34694371000,742064000,868184000,259766000,9.65,1.76,1.08
1968,2011/03,63274000000,2284000000,2416000000,529000000,24.79,1.08,0.78
1969,2011/03,213175000000,5205000000,5910000000,3003000000,35.01,3.68,1.71
1971,2011/03,7967241000,341021000,271695000,142545000,68.91,6.29,1.71
1972,2011/03,29993000000,145000000,122000000,66000000,16.67,0.68,0.26
1973,2011/03,217948000000,10835000000,10792000000,4660000000,93.62,6.1,3.12
1975,2011/03,76675000000,2771000000,2864000000,1572000000,231.18,7.58,2.58
1976,2011/03,32504000000,1552000000,1494000000,672000000,10.6,2.53,1.61
1979,2011/03,141160000000,5411000000,6166000000,3703000000,100.67,5.71,2.79
1980,2011/03,109224000000,1236000000,1343000000,565000000,24.58,1.37,0.59
1981,2011/03,31332646000,686445000,855860000,459271000,38.92,5.16,2.78
1982,2011/03,58300000000,2551000000,4266000000,3014000000,88.65,5.84,3.93
1983,2011/03,151134000000,13153000000,13408000000,5741000000,58.79,6.76,3.43
1992,2011/03,4516451000,-36294000,-15044000,-36772000,-42.05,-,-
1994,2011/12,7247201000,-596774000,-598966000,-2599130000,-272.07,-,-
1997,2011/08,6497925000,288402000,257416000,229380000,104.26,11.69,4.16
1999,2011/06,4263841000,75675000,36409000,29796000,45.08,1.49,0.61
2001,2011/03,252139000000,10567000000,10827000000,6026000000,69.21,6.16,3.1
2002,2011/03,424156000000,25335000000,27839000000,14187000000,46.61,5.09,3.64
2003,2011/03,49054000000,1886000000,2234000000,1261000000,268.73,5.75,3.25
2004,2011/03,213709000000,5221000000,5755000000,415000000,12.59,0.87,0.3
2009,2011/12,21271186000,1829636000,1907449000,1198408000,46.03,5.34,4.09
2053,2011/03,121804000000,2121000000,2085000000,819000000,30.86,2.57,1.36
2055,2011/03,43362146000,223997000,406948000,135181000,6.49,0.86,0.51
2058,2011/03,8487819000,167299000,87384000,61984000,13.06,1.48,0.69
2107,2011/03,15027000000,1347000000,1377000000,798000000,146.26,13.23,6.14
2108,2011/03,58553000000,2353000000,2323000000,1283000000,83.72,2.38,1.66
2109,2011/03,80720000000,6299000000,6963000000,4034000000,142.38,7.86,5.64
2112,2011/03,28431000000,1142000000,1146000000,1004000000,28.69,18.78,3.62
2114,2011/03,19177731000,1485796000,1614778000,1006737000,33.84,8.1,5.64
2120,2011/03,10319668000,1749898000,982375000,465810000,4.14,5.74,4.6
2121,2011/03,13229000000,3373000000,2989000000,1382000000,17.82,8.73,6.61
2122,2011/09,9462396000,362383000,372600000,435770000,64.36,20.8,12.11
2124,2011/12,4985000000,788000000,793000000,758000000,18.36,31.21,23.19
2127,2011/03,5008810000,2282724000,2171327000,1200357000,7.5,20.82,16.22
2130,2011/03,4566353000,111725000,108396000,135966000,11.5,14.1,7.97
2134,2011/03,1069581000,-196233000,-259341000,-375472000,-63.53,-,-
2136,2011/03,3807237000,87349000,210147000,115825000,29.14,9.04,4.17
2137,2011/03,2874871000,736225000,610835000,322046000,154.15,26.43,3.03
2138,2011/03,5282768000,1130787000,1129838000,656154000,51.83,40.88,24.72
2139,2011/03,3941807000,130454000,114406000,84172000,12.55,15.69,3.64
2144,2011/03,5220365000,448678000,512588000,376655000,33.24,25.29,13.02
2146,2011/03,20227395000,1442388000,1309422000,766396000,17.87,29.65,8.49
2148,2011/03,2686916000,-88611000,-79057000,-201831000,-10.57,-,-
2150,2011/03,1629204000,-383959000,-380900000,-453492000,-43.26,-,-
2151,2011/03,15263000000,1150000000,828000000,307000000,15.76,2.6,1.06
2152,2011/03,4740364000,635474000,643254000,377126000,35,12.59,7.31
2153,2011/05,16410000000,-873000000,-760000000,-1330000000,-183.17,-,-
2154,2011/06,13588804000,443735000,486794000,427885000,11.25,13.37,8.43
2156,2011/03,8622683000,127828000,151775000,98480000,16.2,5.47,2.22
2157,2011/08,29093573000,3381850000,3336197000,2877514000,37.47,45.63,15.59
2158,2011/03,2704831000,1063628000,1012513000,729988000,27.78,62.66,31.51
2159,2011/07,15201648000,20250000,-66334000,-1322680000,-89.92,-,-
2160,2011/12,90332000,-457293000,-463877000,-435450000,-15.26,-,-
2162,2011/03,20675692000,602898000,584089000,907677000,42,42.27,12.33
2163,2011/01,3437347000,103385000,125876000,120732000,11.41,21.48,9.64
2164,2011/08,2378629000,48562000,49112000,25054000,13.59,3.55,2.16
2168,2011/05,178806000000,2432000000,2571000000,412000000,9.88,1.96,0.68
2169,2011/12,7429939000,993952000,993613000,560754000,82.45,21.01,11.54
2170,2011/12,10507349000,812363000,810979000,596848000,5.53,19.52,7.04
2172,2011/06,1794198000,57171000,90664000,53657000,34.4,12.45,7.68
2173,2011/03,3787418000,52115000,41885000,22957000,3.39,3.91,1.37
2174,2011/12,14950000000,4225000000,4223000000,533000000,15.17,7.86,1.48
2175,2011/03,7618321000,1480892000,1530180000,876080000,10.73,27.09,18.75
2176,2011/03,3937216000,129209000,74452000,21463000,7.16,1.2,0.42
2178,2011/02,37572063000,3224118000,3237135000,1908808000,63.41,25.81,17.37
2179,2011/03,6854965000,617136000,593287000,213491000,36.67,14.63,4.12
2180,2011/06,7744702000,181055000,204074000,69084000,5.09,5.64,1.76
2181,2011/03,225273000000,5748000000,6149000000,2410000000,12.26,5.04,3.04
2183,2011/03,2512015000,288849000,278609000,147885000,5.98,18.86,9.47
2185,2011/09,12656193000,684599000,749859000,349422000,51.91,4.27,3.18
2186,2011/02,5852255000,227353000,233911000,124708000,14.35,6.61,5.04
2191,2011/12,1322465000,71280000,52220000,16614000,1.27,1.29,0.75
2193,2011/04,3263283000,1626420000,1594216000,847613000,8.75,24.36,18.8
2195,2011/12,4987699000,84906000,164876000,251163000,215.03,43.53,6.18
2196,2011/03,6883334000,636073000,596655000,351376000,31.4,29.62,6.04
2198,2011/10,12148024000,1331544000,1270914000,214598000,7.25,4.17,1.76
2201,2011/03,157336000000,6653000000,6880000000,2449000000,45.19,4.77,1.93
2204,2011/03,41022294000,1089269000,1164185000,599498000,100.31,2.73,1.54
2206,2011/03,284048000000,9997000000,10600000000,3785000000,52.26,3.56,1.95
2207,2011/03,22088000000,564000000,1096000000,708000000,33.29,2.31,1.6
2208,2011/03,102429000000,3036000000,2917000000,1039000000,37.51,3.18,1.67
2209,2011/03,31823485000,508839000,594947000,211109000,16.46,2.06,0.92
2211,2011/12,87639000000,1042000000,1816000000,544000000,21.1,2.15,1.03
2212,2011/12,932794000000,28677000000,29625000000,8023000000,36.42,3.46,1.27
2215,2011/12,26706000000,-164000000,-15000000,35000000,5.05,0.46,0.17
2216,2011/12,20332183000,928534000,916222000,402219000,51.45,3.76,2.27
2217,2011/01,26640777000,400087000,425441000,146963000,40.05,1.37,0.76
2218,2011/03,17482011000,241341000,205721000,186995000,88.88,7.08,1.53
2220,2011/03,79859150000,3329918000,3937734000,2111517000,94.61,7.29,3.9
2221,2011/03,21381426000,-442143000,914925000,373574000,62.31,1.13,0.68
2222,2011/03,18432218000,1254263000,1314802000,580226000,18.65,10.05,4.71
2224,2011/03,5534354000,270758000,262240000,112264000,30.93,11.26,2.45
2226,2011/06,33547783000,519760000,570369000,321505000,84.87,3.39,1.82
2228,2011/08,3657012000,205625000,196409000,82733000,45.79,2.88,1.87
2229,2011/03,155529000000,10717000000,10570000000,4253000000,33.31,6.06,4.28
2264,2011/03,583019000000,18917000000,18746000000,6164000000,121.35,5.66,1.77
2266,2011/12,37752000000,3504595000,3492000000,1887000000,87.96,13.09,6.97
2267,2011/03,305944000000,20401000000,25788000000,13168000000,74.86,5.83,3.35
2268,2011/12,20058940000,2910766000,2979984000,1533030000,158.95,15.19,10.5
2269,2011/03,1111000000000,29959000000,30451000000,9552000000,62.56,3.32,1.33
2270,2011/03,504223000000,15649000000,17347000000,9331000000,131.88,9.64,3.2
2281,2011/03,251005000000,6766000000,7001000000,3195000000,71.19,11.97,3.27
2282,2011/03,989308000000,-,-,16731000000,146.48,5.95,2.83
2286,2011/03,51433128000,276018000,185761000,-289638000,-32.51,-,-
2288,2011/03,198752000000,5724000000,5822000000,3854000000,145.4,6.08,3.29
2291,2011/03,29682546000,651104000,614686000,111223000,32.71,2.49,0.64
2292,2011/02,130179000000,4538412000,4763000000,2362000000,73.2,7.55,3.95
2293,2011/03,28749637000,194471000,186557000,-99725000,-47.44,-,-
2294,2011/02,40521000000,1802514000,1822000000,743000000,59.7,6.4,4.41
2300,2011/02,6841133000,431599000,503114000,259807000,46.8,7.76,5.25
2301,2011/10,2680518000,111989000,216495000,117622000,7.56,2.42,2.17
2303,2011/05,610265000,21543000,31751000,12959000,3.64,1.12,1.03
2304,2011/09,11603851000,71686000,79185000,7407000,1.4,0.48,0.12
2305,2011/12,34107813000,5897765000,5855550000,2680505000,155.98,18.16,11.66
2307,2011/03,6930803000,180298000,218483000,198520000,21.55,11.63,6.38
2309,2011/09,43555000000,3849000000,3712000000,1811000000,99.39,10.74,4.6
2311,2011/01,2588848000,757348000,760267000,477111000,51.21,21.64,18.12
2315,2011/03,17806591000,686785000,816178000,-950633000,-13.23,-,-
2317,2011/03,39176000000,2579000000,2661000000,2957000000,23.36,20.8,12.09
2321,2011/03,783215000,10804000,11196000,8472000,0.92,1.11,1
2323,2011/03,1014298000,71358000,74143000,-134695000,-50.6,-,-
2325,2011/12,14257411000,1532712000,1650997000,44973000,4.5,0.3,0.23
2326,2011/03,2308241000,685912000,687088000,390050000,27.89,13.7,10.99
2327,2011/03,159697000000,11076000000,11397000000,6404000000,60.42,7.57,4.78
2329,2011/03,60572934000,4698142000,5090993000,451009000,9.65,0.88,0.43
2330,2011/12,1211804000,-1156296000,-1107623000,-1731478000,-77.92,-,-
2331,2011/03,279272000000,10352000000,11765000000,4706000000,46.12,3.29,1.66
2332,2011/03,6333437000,252329000,281929000,151337000,27.58,4.07,3.24
2335,2011/03,9165885000,662054000,671975000,208097000,13.62,5.32,3.66
2337,2011/02,12760000000,1351000000,1616000000,620000000,1.33,2.43,0.63
2338,2011/02,3710789000,-247850000,-231619000,-176518000,-61.24,-,-
2340,2011/03,9792769000,151362000,74039000,-432416000,-37.51,-,-
2341,2011/02,3006873000,59212000,64966000,150405000,4.47,5.16,4.59
2342,2011/03,509100000,-133161000,-144288000,-215474000,-16.63,-,-
2344,2011/03,9163500000,1553900000,1742786000,924390000,63.03,7.97,3.27
2345,2011/03,1071660000,-85047000,-85632000,-81302000,-30.45,-,-
2349,2011/03,14638195000,935159000,994124000,447667000,34.15,7.33,4.2
2351,2011/03,1327321000,68761000,72123000,40939000,5.64,1.87,1.44
2352,2011/03,616811000,65356000,66690000,66184000,14.23,11.98,9.63
2353,2011/07,9607405000,1501035000,1438272000,850209000,2.47,39.49,13.33
2354,2011/03,12063553000,-424438000,-296888000,-456624000,-25.37,-,-
2359,2011/03,20580174000,908535000,1058225000,561390000,37.84,7.58,3.86
2362,2011/09,6816914000,542770000,451292000,102235000,1.37,6.55,1.54
2370,2011/09,2674190000,-303594000,-353459000,-542527000,-7.4,-,-
2371,2011/03,15603664000,7854104000,7861247000,4579039000,19.75,32.36,19.63
2372,2011/03,13990000000,340000000,233000000,226000000,24.17,8.67,1.72
2373,2011/10,10118685000,146453000,400761000,149974000,30.31,9.17,1.76
2374,2011/03,24346933000,1333132000,1377280000,747816000,34.68,24.27,7.75
2375,2011/10,11826229000,127946000,108702000,243732000,42.37,37.76,8.55
2376,2011/03,8400341000,539407000,568575000,248637000,38.43,6.98,3.66
2378,2011/03,37048845000,1151260000,1049612000,288229000,13.48,3.29,1.16
2379,2011/02,9524369000,210721000,167830000,15295000,0.25,0.46,0.24
2384,2011/12,121148000000,2177860000,1633000000,2502000000,63.82,10.14,2.48
2385,2011/06,1520121000,-319208000,-276521000,-284987000,-10.89,-,-
2388,2011/09,3727414000,1037412000,923508000,175300000,6.49,4.11,1.85
2389,2011/12,62260552000,1107071000,1294971000,600803000,20.12,3.43,1.95
2391,2011/07,2624553000,616086000,621129000,333311000,50.25,15.22,11.58
2393,2011/03,8664834000,1130818000,1216632000,576656000,31.97,5.9,4.8
2395,2011/03,17371947000,-843656000,-1204294000,-1442021000,-41.99,-,-
2397,2011/03,593597000,-153765000,-152066000,-155185000,-45.78,-,-
2398,2011/03,44624090000,2067873000,2768932000,1364931000,22.57,22.19,4.1
2402,2011/12,13681419000,407674000,305414000,-123612000,-22.86,-,-
2404,2011/08,8363871000,447495000,470010000,110443000,16.7,6.06,1.26
2405,2011/06,1703407000,124333000,42017000,74583000,29.22,8.37,2.51
2406,2011/12,6308013000,500416000,482995000,190293000,16.86,9.03,2.68
2408,2011/12,4690907000,923418000,968223000,450002000,60.83,7.65,6.17
2410,2011/09,2793652000,182195000,187421000,164883000,23.37,17.05,10.86
2411,2011/03,19135000000,1679000000,1683000000,864000000,46.45,18.99,10.91
2412,2011/03,14690000000,2267000000,2342000000,1350000000,7.5,15.5,10.88
2413,2011/03,14647000000,6031963000,6144000000,3487000000,5.55,26.2,19.61
2415,2011/03,48792755000,1005607000,1047017000,256354000,23.33,6.2,1.15
2417,2011/02,3838926000,478840000,509285000,297484000,76.28,8.42,7.1
2418,2011/12,41741000000,6395000000,6222000000,2670000000,54.53,14.98,5.64
2424,2011/07,3833636000,-,263228000,89382000,18.66,-,2.49
2425,2011/03,6088827000,320132000,303805000,147336000,35.08,20.06,5.9
2427,2011/12,32397745000,563210000,702774000,194575000,2.5,5.66,1.63
2428,2011/06,5343820000,775059000,849197000,365513000,15.89,5.27,2.3
2429,2011/12,37892000000,588000000,678000000,214000000,12.74,5,1.25
2432,2011/03,112728000000,56096000000,56258000000,31603000000,209.56,41.26,24.84
2433,2011/03,936476000000,14266000000,17107000000,4550000000,11.71,2.31,0.96
2435,2011/03,8746384000,225884000,295067000,158018000,13.77,12.64,1.73
2436,2011/12,4328824000,168324000,171323000,57349000,15.17,5.31,2.78
2437,2011/05,1213080000,89419000,85057000,131208000,22.59,9.86,6.92
2438,2011/04,4497319000,733834000,732463000,411965000,23.59,15.35,12.11
2440,2011/03,25238550000,3369454000,3406580000,1813222000,34.89,16.29,9.23
2445,2011/03,17490952000,722920000,621126000,302029000,6.77,5.35,1.02
2449,2011/08,4063035000,422905000,427667000,171800000,36.72,7.87,5.13
2453,2011/09,7210357000,634715000,582226000,430351000,12.5,15.51,4.8
2454,2011/03,3336507000,200003000,204261000,214568000,15.98,6.46,5.81
2459,2011/05,2104778000,-180591000,-182834000,-227987000,-31.48,-,-
2461,2011/12,10590702000,1721809000,1788951000,984913000,11.55,20.07,12.89
2462,2011/05,15905900000,901991000,955525000,489294000,25.03,11.57,7.88
2464,2011/03,2098393000,259076000,269184000,150938000,11.91,5.47,4.3
2467,2011/03,1061148000,-109701000,-93481000,-110434000,-25.5,-,-
2468,2011/03,2085797000,482670000,485992000,284097000,30.03,10.94,8.86
2469,2011/03,13288027000,-29358000,-175173000,-313819000,-28.28,-,-
2471,2011/11,5532729000,32622000,17836000,207468000,16.06,119.69,18.86
2475,2011/03,20911345000,1269803000,1278803000,648948000,32.35,17.82,8.85
2477,2011/06,829816000,134520000,135555000,-23927000,-3.69,-,-
2479,2011/03,1890046000,-54366000,29779000,35067000,4.2,8.44,4.75
2480,2011/03,831486000,-9208000,-22352000,-134581000,-37.7,-,-
2481,2011/06,3063704000,316902000,324122000,177922000,31.91,8.48,6.37
